"","work","collection"
"51","34_NA_Песнопения пресвятой и преблагословенной владычице Богородице и приснодеве Марии","rsl"
"52","35_NA_Песнопения Святителю Митрофану, первому епископу Воронежскому, новоясленному чудотворцу : [Песнопения] 1-8.","nlr"
"53","35_NA_Песнопения Святителю Митрофану, первому епископу Воронежскому, новоясленному чудотворцу : [Песнопения] 1-8.","rsl"
"54","37_Казимиров П._Стихотворения Петра Казимирова","nlr"
"55","37_Казимиров П._Стихотворения Петра Казимирова","rsl"
"56","37_Казимиров П._Стихотворения Петра Казимирова","cz_slk"
"57","37_Казимиров П._Стихотворения Петра Казимирова","fi_sl"
"58","39_Орлов А._Сатиры. 1. Без денег худо жить. 2. О мудрости Соломоновой","nlr"
"59","39_Орлов А._Сатиры. 1. Без денег худо жить. 2. О мудрости Соломоновой","rsl"
"60","40_NA_Собрание стихотворений","nlr"
"61","40_NA_Собрание стихотворений","rsl"
"62","44_Мясоедов Гр._Подарок друзьям, или Образчики из сочинений ","nlr"
"63","52_Козлов И._Собрание стихотворений Ивана Козлова / 2-е изд. Ч. 1-2. ","nlr"
"64","52_Козлов И._Собрание стихотворений Ивана Козлова / 2-е изд. Ч. 1-2. ","rsl"
"65","52_Козлов И._Собрание стихотворений Ивана Козлова / 2-е изд. Ч. 1-2. ","rozanov"
"66","52_Козлов И._Собрание стихотворений Ивана Козлова / 2-е изд. Ч. 1-2. ","fi_sl"
"67","53_Крылов И._Басни Ивана Крылова / [С илл. А.П. Сапожникова]. Ч. 1-2","nlr"
"68","53_Крылов И._Басни Ивана Крылова / [С илл. А.П. Сапожникова]. Ч. 1-2","rsl"
"69","53_Крылов И._Басни Ивана Крылова / [С илл. А.П. Сапожникова]. Ч. 1-2","us_harvard"
"70","53_Крылов И._Басни Ивана Крылова / [С илл. А.П. Сапожникова]. Ч. 1-2","cz_slk"
"71","53_Крылов И._Басни Ивана Крылова / [С илл. А.П. Сапожникова]. Ч. 1-2","lt_vul"
"72","53_Крылов И._Басни Ивана Крылова / [С илл. А.П. Сапожникова]. Ч. 1-2","ee_ester"
"73","53_Крылов И._Басни Ивана Крылова / [С илл. А.П. Сапожникова]. Ч. 1-2","fi_sl"
"74","54_Крылов И._Басни Ивана Крылова : В 8 кн. / Новое изд., вновь испр. и умнож.","nlr"
"75","54_Крылов И._Басни Ивана Крылова : В 8 кн. / Новое изд., вновь испр. и умнож.","rsl"
"76","775_Полежаев А._Кальян. Стихотворения Полежаева / Изд. 1","nlr"
"77","775_Полежаев А._Кальян. Стихотворения Полежаева / Изд. 1","rsl"
"78","775_Полежаев А._Кальян. Стихотворения Полежаева / Изд. 1","rozanov"
"79","775_Полежаев А._Кальян. Стихотворения Полежаева / Изд. 1","cz_slk"
"80","775_Полежаев А._Кальян. Стихотворения Полежаева / Изд. 1","fi_sl"
"81","776_Кафтарев Ф.Я._Мои мечты. Стихотворения Ф.Я. Кафтарева 1-я книга","nlr"
"82","776_Кафтарев Ф.Я._Мои мечты. Стихотворения Ф.Я. Кафтарева 1-я книга","rsl"
"83","776_Кафтарев Ф.Я._Мои мечты. Стихотворения Ф.Я. Кафтарева 1-я книга","rozanov"
"84","776_Кафтарев Ф.Я._Мои мечты. Стихотворения Ф.Я. Кафтарева 1-я книга","us_harvard"
"85","778_Кульман Е.Б._Пиитические опыты Елисаветы Кульман: В 3 ч.","nlr"
"86","778_Кульман Е.Б._Пиитические опыты Елисаветы Кульман: В 3 ч.","rsl"
"87","778_Кульман Е.Б._Пиитические опыты Елисаветы Кульман: В 3 ч.","rozanov"
"88","778_Кульман Е.Б._Пиитические опыты Елисаветы Кульман: В 3 ч.","cz_slk"
"89","778_Кульман Е.Б._Пиитические опыты Елисаветы Кульман: В 3 ч.","lt_vul"
"90","778_Кульман Е.Б._Пиитические опыты Елисаветы Кульман: В 3 ч.","ee_ester"
"91","778_Кульман Е.Б._Пиитические опыты Елисаветы Кульман: В 3 ч.","fi_sl"
"92","778_Кульман Е.Б._Пиитические опыты Елисаветы Кульман: В 3 ч.","spbgu"
"93","779_Олов И._Разные стихотворения Иосифа Олова: В 2 ч.","nlr"
"94","779_Олов И._Разные стихотворения Иосифа Олова: В 2 ч.","rsl"
"95","779_Олов И._Разные стихотворения Иосифа Олова: В 2 ч.","fi_sl"
"96","780_Гнедич Н._Стихотворения Н. Гнедича","nlr"
"97","780_Гнедич Н._Стихотворения Н. Гнедича","rsl"
"98","780_Гнедич Н._Стихотворения Н. Гнедича","rozanov"
"99","780_Гнедич Н._Стихотворения Н. Гнедича","us_harvard"
"100","780_Гнедич Н._Стихотворения Н. Гнедича","fi_sl"
"101","780_Гнедич Н._Стихотворения Н. Гнедича","spbgu"
"102","781_Грен А._Стихотворения Александра Грена","nlr"
"103","781_Грен А._Стихотворения Александра Грена","us_harvard"
"104","781_Грен А._Стихотворения Александра Грена","spbgu"
"105","782_Давыдов Д.В._Стихотворения Дениса Давыдова","nlr"
"106","782_Давыдов Д.В._Стихотворения Дениса Давыдова","rsl"
"107","782_Давыдов Д.В._Стихотворения Дениса Давыдова","rozanov"
"108","782_Давыдов Д.В._Стихотворения Дениса Давыдова","us_harvard"
"109","782_Давыдов Д.В._Стихотворения Дениса Давыдова","pl_bn"
"110","782_Давыдов Д.В._Стихотворения Дениса Давыдова","pl_buw"
"111","782_Давыдов Д.В._Стихотворения Дениса Давыдова","ee_ester"
"112","782_Давыдов Д.В._Стихотворения Дениса Давыдова","spbgu"
"113","783_Демидов М._Стихотворения М. Демидова","nlr"
"114","783_Демидов М._Стихотворения М. Демидова","rsl"
"115","783_Демидов М._Стихотворения М. Демидова","cz_slk"
"116","783_Демидов М._Стихотворения М. Демидова","fi_sl"
"117","784_Картавцов И._Стихотворения Ивана Картавцова, или невинные занятия на бережке Сведежка","nlr"
"118","784_Картавцов И._Стихотворения Ивана Картавцова, или невинные занятия на бережке Сведежка","rsl"
"119","784_Картавцов И._Стихотворения Ивана Картавцова, или невинные занятия на бережке Сведежка","us_harvard"
"120","784_Картавцов И._Стихотворения Ивана Картавцова, или невинные занятия на бережке Сведежка","fi_sl"
"121","785_Кожухов Н._Стихотворения Н. Кожухова","nlr"
"122","786_Павлов А._Стихотворения на новый 1833 год. Соч. Алексея Павлова","nlr"
"123","786_Павлов А._Стихотворения на новый 1833 год. Соч. Алексея Павлова","rozanov"
"124","787_Петров И._Стихотворения Ивана Петрова / 2-е изд.","nlr"
"125","787_Петров И._Стихотворения Ивана Петрова / 2-е изд.","rsl"
"126","787_Петров И._Стихотворения Ивана Петрова / 2-е изд.","us_harvard"
"127","788_Полежаев А._Стихотворения Александра Полежаева","nlr"
"128","788_Полежаев А._Стихотворения Александра Полежаева","rsl"
"129","788_Полежаев А._Стихотворения Александра Полежаева","rozanov"
"130","788_Полежаев А._Стихотворения Александра Полежаева","us_harvard"
"131","788_Полежаев А._Стихотворения Александра Полежаева","ee_ester"
"132","788_Полежаев А._Стихотворения Александра Полежаева","fi_sl"
"133","788_Полежаев А._Стихотворения Александра Полежаева","spbgu"
"134","789_Романович П._Стихотворения Петра Романовича","nlr"
"135","789_Романович П._Стихотворения Петра Романовича","rsl"
"136","789_Романович П._Стихотворения Петра Романовича","spbgu"
"137","790_Теплова Н.С._Стихотворения Надежды Тепловой","nlr"
"138","790_Теплова Н.С._Стихотворения Надежды Тепловой","rsl"
"139","791_Тепляков В.Г._Стихотворения Виктора Теплякова: Т. 1","nlr"
"140","791_Тепляков В.Г._Стихотворения Виктора Теплякова: Т. 1","rsl"
"141","791_Тепляков В.Г._Стихотворения Виктора Теплякова: Т. 1","rozanov"
"142","791_Тепляков В.Г._Стихотворения Виктора Теплякова: Т. 1","us_harvard"
"143","791_Тепляков В.Г._Стихотворения Виктора Теплякова: Т. 1","fi_sl"
"144","792_Шкляревский П._Стихотворения Павла Шкляревского","nlr"
"145","792_Шкляревский П._Стихотворения Павла Шкляревского","rsl"
"146","792_Шкляревский П._Стихотворения Павла Шкляревского","rozanov"
"147","792_Шкляревский П._Стихотворения Павла Шкляревского","us_harvard"
"148","792_Шкляревский П._Стихотворения Павла Шкляревского","ee_ester"
"149","792_Шкляревский П._Стихотворения Павла Шкляревского","fi_sl"
"150","793_Языков Н._Стихотворения Н. Языкова","nlr"
"151","793_Языков Н._Стихотворения Н. Языкова","rsl"
"152","793_Языков Н._Стихотворения Н. Языкова","rozanov"
"153","793_Языков Н._Стихотворения Н. Языкова","us_harvard"
"154","793_Языков Н._Стихотворения Н. Языкова","ee_ester"
"155","793_Языков Н._Стихотворения Н. Языкова","fi_sl"
"156","794_И.И.Т._Уединенная лира или собрание различных стихотворений И.И.Т.","nlr"
"157","794_И.И.Т._Уединенная лира или собрание различных стихотворений И.И.Т.","rsl"
"158","794_И.И.Т._Уединенная лира или собрание различных стихотворений И.И.Т.","us_harvard"
"159","794_И.И.Т._Уединенная лира или собрание различных стихотворений И.И.Т.","fi_sl"
"160","795_Маркевич Н._Украинские мелодии. Соч. Ник. Маркевича","nlr"
"161","795_Маркевич Н._Украинские мелодии. Соч. Ник. Маркевича","rsl"
"162","795_Маркевич Н._Украинские мелодии. Соч. Ник. Маркевича","rozanov"
"163","795_Маркевич Н._Украинские мелодии. Соч. Ник. Маркевича","us_harvard"
"164","795_Маркевич Н._Украинские мелодии. Соч. Ник. Маркевича","cz_slk"
"165","795_Маркевич Н._Украинские мелодии. Соч. Ник. Маркевича","pl_bn"
"166","795_Маркевич Н._Украинские мелодии. Соч. Ник. Маркевича","fi_sl"
"167","796_Иванчин-Писарев Н._Чем богат тем и рад. Стихотворения Н. Иванчина-Писарева. Издано в пользу сирот лишившихся родителей от холеры","nlr"
"168","796_Иванчин-Писарев Н._Чем богат тем и рад. Стихотворения Н. Иванчина-Писарева. Издано в пользу сирот лишившихся родителей от холеры","us_harvard"
"169","852_Кафтарев_Романсы. Соч. Кафтарева","nlr"
"170","852_Кафтарев_Романсы. Соч. Кафтарева","spbgu"
"171","853_Глинка С._Русские песни и романсы. Соч. Сергея Глинки","nlr"
"172","854_NA_Северная лютня. Майский подарок любительницам пения","fi_sl"
"173","888_Шпигоцкий Аф._Тексты из Библии, примененные к отечественной войне 1812 года (Переложил в стихи Аф. Шпигоцкий)","nlr"
"174","888_Шпигоцкий Аф._Тексты из Библии, примененные к отечественной войне 1812 года (Переложил в стихи Аф. Шпигоцкий)","rsl"
"175","888_Шпигоцкий Аф._Тексты из Библии, примененные к отечественной войне 1812 года (Переложил в стихи Аф. Шпигоцкий)","cz_slk"
"176","890_Крылов И._Басни Ивана Крылова : В 8 кн. / Новое изд. ...","nlr"
"177","890_Крылов И._Басни Ивана Крылова : В 8 кн. / Новое изд. ...","rsl"
"178","890_Крылов И._Басни Ивана Крылова : В 8 кн. / Новое изд. ...","fi_sl"
"179","890_Крылов И._Басни Ивана Крылова : В 8 кн. / Новое изд. ...","spbgu"
"180","891_Крылов И._Басни Ивана Крылова : В 8 кн. / Новое изд. ...","nlr"
"181","891_Крылов И._Басни Ивана Крылова : В 8 кн. / Новое изд. ...","rsl"
"182","891_Крылов И._Басни Ивана Крылова : В 8 кн. / Новое изд. ...","ee_ester"
"183","891_Крылов И._Басни Ивана Крылова : В 8 кн. / Новое изд. ...","fi_sl"
"184","891_Крылов И._Басни Ивана Крылова : В 8 кн. / Новое изд. ...","spbgu"
"185","892_Майков М._Басни Михайла Майкова","nlr"
"186","892_Майков М._Басни Михайла Майкова","rsl"
"187","917_Алипанов Е._Стихотворения крестьянина Егора Алипанова","nlr"
"188","917_Алипанов Е._Стихотворения крестьянина Егора Алипанова","rsl"
"189","917_Алипанов Е._Стихотворения крестьянина Егора Алипанова","rozanov"
"190","917_Алипанов Е._Стихотворения крестьянина Егора Алипанова","pl_buw"
"191","917_Алипанов Е._Стихотворения крестьянина Егора Алипанова","fi_sl"
"192","917_Алипанов Е._Стихотворения крестьянина Егора Алипанова","spbgu"
"193","918_Гру--нов И._Цитра, или мелкие стихотворения И. Гру--нова","nlr"
"194","918_Гру--нов И._Цитра, или мелкие стихотворения И. Гру--нова","fi_sl"
"195","919_Дмитриев М._Стихотворения Михаила Дмитриева : В 2 ч.","nlr"
"196","919_Дмитриев М._Стихотворения Михаила Дмитриева : В 2 ч.","rsl"
"197","919_Дмитриев М._Стихотворения Михаила Дмитриева : В 2 ч.","rozanov"
"198","919_Дмитриев М._Стихотворения Михаила Дмитриева : В 2 ч.","fi_sl"
"199","920_Лебедев_Лира. Сочинение Лебедева","nlr"
"200","920_Лебедев_Лира. Сочинение Лебедева","rsl"
"201","920_Лебедев_Лира. Сочинение Лебедева","spbgu"
"202","921_Масальский К._Сочинения, переводы и подражания в стихах Константина Масальского","nlr"
"203","921_Масальский К._Сочинения, переводы и подражания в стихах Константина Масальского","rsl"
"204","921_Масальский К._Сочинения, переводы и подражания в стихах Константина Масальского","rozanov"
"205","921_Масальский К._Сочинения, переводы и подражания в стихах Константина Масальского","us_harvard"
"206","921_Масальский К._Сочинения, переводы и подражания в стихах Константина Масальского","cz_slk"
"207","921_Масальский К._Сочинения, переводы и подражания в стихах Константина Масальского","lt_vul"
"208","921_Масальский К._Сочинения, переводы и подражания в стихах Константина Масальского","fi_sl"
"209","922_Новиков С._Нескучное, или досуги. Соч. С. Новикова","nlr"
"210","922_Новиков С._Нескучное, или досуги. Соч. С. Новикова","rozanov"
"211","923_С. С._Опыты в стихах. Соч. С.С.","nlr"
"212","925_Сухачев В._Листки из записной книжки Василия Сухачева","nlr"
"213","925_Сухачев В._Листки из записной книжки Василия Сухачева","rsl"
"214","925_Сухачев В._Листки из записной книжки Василия Сухачева","rozanov"
"215","926_Трилунный_Стихотворения Трилунного. Альманах на 1830 год : В 2 ч.","rsl"
"216","926_Трилунный_Стихотворения Трилунного. Альманах на 1830 год : В 2 ч.","us_harvard"
"217","926_Трилунный_Стихотворения Трилунного. Альманах на 1830 год : В 2 ч.","fi_sl"
"218","927_Шатров Н._Стихотворения Н. Шатрова : В 3 ч.","nlr"
"219","927_Шатров Н._Стихотворения Н. Шатрова : В 3 ч.","rsl"
"220","927_Шатров Н._Стихотворения Н. Шатрова : В 3 ч.","rozanov"
"221","927_Шатров Н._Стихотворения Н. Шатрова : В 3 ч.","us_harvard"
"222","927_Шатров Н._Стихотворения Н. Шатрова : В 3 ч.","fi_sl"
"223","965_Рябинин П.П._Разбойники, русская баллада, и Изменщица, поэма, стихотворение Петра П. Рябинина","nlr"
"224","965_Рябинин П.П._Разбойники, русская баллада, и Изменщица, поэма, стихотворение Петра П. Рябинина","rsl"
"225","965_Рябинин П.П._Разбойники, русская баллада, и Изменщица, поэма, стихотворение Петра П. Рябинина","us_harvard"
"226","965_Рябинин П.П._Разбойники, русская баллада, и Изменщица, поэма, стихотворение Петра П. Рябинина","cz_slk"
"227","976_Мерзляков А._Песни и романсы","nlr"
"228","976_Мерзляков А._Песни и романсы","rsl"
"229","976_Мерзляков А._Песни и романсы","rozanov"
"230","976_Мерзляков А._Песни и романсы","lt_vul"
"231","976_Мерзляков А._Песни и романсы","fi_sl"
"232","976_Мерзляков А._Песни и романсы","spbgu"
"233","978_Рогов Н._Басни. Кн. 1","nlr"
"234","978_Рогов Н._Басни. Кн. 1","rsl"
"235","978_Рогов Н._Басни. Кн. 1","fi_sl"
"236","987_Алферьев_Загадки на святки / Написал Алферьев","nlr"
"237","987_Алферьев_Загадки на святки / Написал Алферьев","rsl"
"238","1001_Шаховской А.А._Москва и Париж, в 1812 и 1814 годах : Воспоминания, в разностопных стихах","nlr"
"239","1001_Шаховской А.А._Москва и Париж, в 1812 и 1814 годах : Воспоминания, в разностопных стихах","rsl"
"240","1001_Шаховской А.А._Москва и Париж, в 1812 и 1814 годах : Воспоминания, в разностопных стихах","us_harvard"
"241","1001_Шаховской А.А._Москва и Париж, в 1812 и 1814 годах : Воспоминания, в разностопных стихах","cz_slk"
"242","1004_Бенецкий Н._Басни и Параболы Николая Бенецкого : В 2 кн.","nlr"
"243","1004_Бенецкий Н._Басни и Параболы Николая Бенецкого : В 2 кн.","us_harvard"
"244","1004_Бенецкий Н._Басни и Параболы Николая Бенецкого : В 2 кн.","ee_ester"
"245","1004_Бенецкий Н._Басни и Параболы Николая Бенецкого : В 2 кн.","fi_sl"
"246","1005_Зилов А._Басни Алексея Зилова : 2 ч.","nlr"
"247","1005_Зилов А._Басни Алексея Зилова : 2 ч.","rsl"
"248","1005_Зилов А._Басни Алексея Зилова : 2 ч.","cz_slk"
"249","1005_Зилов А._Басни Алексея Зилова : 2 ч.","fi_sl"
"250","1007_Максимов М._Романтические фантазии М. Максимова","nlr"
"251","1008_Романович В._Стихотворения Василия Романовича","nlr"
"252","1008_Романович В._Стихотворения Василия Романовича","rsl"
"253","1008_Романович В._Стихотворения Василия Романовича","us_harvard"
"254","1008_Романович В._Стихотворения Василия Романовича","fi_sl"
"255","1008_Романович В._Стихотворения Василия Романовича","spbgu"
"256","1009_Алипанов Е._Басни крестьянина Егора Алипанова","nlr"
"257","1009_Алипанов Е._Басни крестьянина Егора Алипанова","rsl"
"258","1009_Алипанов Е._Басни крестьянина Егора Алипанова","rozanov"
"259","1009_Алипанов Е._Басни крестьянина Егора Алипанова","pl_buw"
"260","1009_Алипанов Е._Басни крестьянина Егора Алипанова","fi_sl"
"261","1009_Алипанов Е._Басни крестьянина Егора Алипанова","spbgu"
"262","1018_Орлов А._Сатиры Александра Орлова","nlr"
"263","1018_Орлов А._Сатиры Александра Орлова","rsl"
"264","1018_Орлов А._Сатиры Александра Орлова","rozanov"
"265","1018_Орлов А._Сатиры Александра Орлова","us_harvard"
"266","1029_Иовский П._Элизиум : Альманах на 1832 год / Соч. П. Иовского","rsl"
"267","1029_Иовский П._Элизиум : Альманах на 1832 год / Соч. П. Иовского","fi_sl"
"268","1030_Петров А._Опыты в стихах","nlr"
"269","1030_Петров А._Опыты в стихах","rsl"
"270","1030_Петров А._Опыты в стихах","rozanov"
"271","1044_Козлов И._Собрание стихотворений Ивана Козлова : Ч. 1-2","nlr"
"272","1044_Козлов И._Собрание стихотворений Ивана Козлова : Ч. 1-2","rsl"
"273","1044_Козлов И._Собрание стихотворений Ивана Козлова : Ч. 1-2","rozanov"
"274","1044_Козлов И._Собрание стихотворений Ивана Козлова : Ч. 1-2","us_harvard"
"275","1044_Козлов И._Собрание стихотворений Ивана Козлова : Ч. 1-2","pl_bn"
"276","1044_Козлов И._Собрание стихотворений Ивана Козлова : Ч. 1-2","pl_buw"
"277","1044_Козлов И._Собрание стихотворений Ивана Козлова : Ч. 1-2","fi_sl"
"278","1044_Козлов И._Собрание стихотворений Ивана Козлова : Ч. 1-2","spbgu"
"279","1045_Катенин П., Голицын Н._Сочинения и переводы в стихах Павла Катенина, с приобщение нескольких стихотворения князя Николая Голицына : Ч. 1-2","nlr"
"280","1045_Катенин П., Голицын Н._Сочинения и переводы в стихах Павла Катенина, с приобщение нескольких стихотворения князя Николая Голицына : Ч. 1-2","rsl"
"281","1045_Катенин П., Голицын Н._Сочинения и переводы в стихах Павла Катенина, с приобщение нескольких стихотворения князя Николая Голицына : Ч. 1-2","rozanov"
"282","1045_Катенин П., Голицын Н._Сочинения и переводы в стихах Павла Катенина, с приобщение нескольких стихотворения князя Николая Голицына : Ч. 1-2","us_harvard"
"283","1045_Катенин П., Голицын Н._Сочинения и переводы в стихах Павла Катенина, с приобщение нескольких стихотворения князя Николая Голицына : Ч. 1-2","cz_slk"
"284","1045_Катенин П., Голицын Н._Сочинения и переводы в стихах Павла Катенина, с приобщение нескольких стихотворения князя Николая Голицына : Ч. 1-2","ee_ester"
"285","1045_Катенин П., Голицын Н._Сочинения и переводы в стихах Павла Катенина, с приобщение нескольких стихотворения князя Николая Голицына : Ч. 1-2","fi_sl"
"286","1045_Катенин П., Голицын Н._Сочинения и переводы в стихах Павла Катенина, с приобщение нескольких стихотворения князя Николая Голицына : Ч. 1-2","spbgu"
"287","1046_Любимов Н._Досуги узника : [Стихотворения]","nlr"
"288","1047_И.М.З._Отрывки из Завещания трубадура : [Стихотворения]","nlr"
"289","1047_И.М.З._Отрывки из Завещания трубадура : [Стихотворения]","rsl"
"290","1047_И.М.З._Отрывки из Завещания трубадура : [Стихотворения]","rozanov"
"291","1048_А.К._Дневник лешего, изданный А.К. : [Стихотворения]","nlr"
"292","1048_А.К._Дневник лешего, изданный А.К. : [Стихотворения]","spbgu"
"293","1051_Глинка С._Экспромты, высказанные С.Н. Глинкой","nlr"
"294","1056_Пушкин А._Стихотворения А. Пушкина [из Сев. цв. на 1832 г.]","nlr"
"295","1056_Пушкин А._Стихотворения А. Пушкина [из Сев. цв. на 1832 г.]","lt_vul"
"296","1063_Львов Ф._Часы свободы в молодости: Ч. 1 [Стихотворения]","nlr"
"297","1063_Львов Ф._Часы свободы в молодости: Ч. 1 [Стихотворения]","rsl"
"298","1063_Львов Ф._Часы свободы в молодости: Ч. 1 [Стихотворения]","rozanov"
"299","1063_Львов Ф._Часы свободы в молодости: Ч. 1 [Стихотворения]","cz_slk"
"300","1063_Львов Ф._Часы свободы в молодости: Ч. 1 [Стихотворения]","lt_vul"
"301","1063_Львов Ф._Часы свободы в молодости: Ч. 1 [Стихотворения]","fi_sl"
"302","1064_Максимов М._Минстрель / Соч. М. Максимова : Ч. 1-2. Ч. 2. Разные стихотворения","nlr"
"303","1064_Максимов М._Минстрель / Соч. М. Максимова : Ч. 1-2. Ч. 2. Разные стихотворения","rsl"
"304","1064_Максимов М._Минстрель / Соч. М. Максимова : Ч. 1-2. Ч. 2. Разные стихотворения","cz_slk"
"305","1064_Максимов М._Минстрель / Соч. М. Максимова : Ч. 1-2. Ч. 2. Разные стихотворения","fi_sl"
"306","1065_NA_Новоизобретенное складное яичко для светлого праздника, представляющее умных и благовоспитанных детей : С присовокуплением поздравительных приветствий в стихах на сей случай","nlr"
"307","1065_NA_Новоизобретенное складное яичко для светлого праздника, представляющее умных и благовоспитанных детей : С присовокуплением поздравительных приветствий в стихах на сей случай","rsl"
"308","1067_Пушкин А._Стихотворения Александра Пушкина : Ч. 3","nlr"
"309","1067_Пушкин А._Стихотворения Александра Пушкина : Ч. 3","rsl"
"310","1067_Пушкин А._Стихотворения Александра Пушкина : Ч. 3","rozanov"
"311","1067_Пушкин А._Стихотворения Александра Пушкина : Ч. 3","us_harvard"
"312","1067_Пушкин А._Стихотворения Александра Пушкина : Ч. 3","lt_vul"
"313","1067_Пушкин А._Стихотворения Александра Пушкина : Ч. 3","pl_buw"
"314","1071_Крылов И._Басни Ивана Крылова: В 8 книгах","nlr"
"315","1071_Крылов И._Басни Ивана Крылова: В 8 книгах","rsl"
"316","1071_Крылов И._Басни Ивана Крылова: В 8 книгах","rozanov"
"317","1071_Крылов И._Басни Ивана Крылова: В 8 книгах","cz_slk"
"318","1071_Крылов И._Басни Ивана Крылова: В 8 книгах","lt_vul"
"319","1071_Крылов И._Басни Ивана Крылова: В 8 книгах","pl_bn"
"320","1071_Крылов И._Басни Ивана Крылова: В 8 книгах","fi_sl"
"321","1071_Крылов И._Басни Ивана Крылова: В 8 книгах","spbgu"
