"","work","collection"
"130","274_А… Е…_Кум-сват : Быль XVI века из времен Иоанна IV, еще не Грозного : Стихотвор. рассказ","us_harvard"
"131","275_NA_Полина : роман в стихах","nlr"
"132","275_NA_Полина : роман в стихах","rsl"
"133","275_NA_Полина : роман в стихах","cz_slk"
"134","277_NA_Сказка о Марье Марьевне, кипрской королевне и Иванушке-дурачке, русском мужичке : В стихах","nlr"
"135","286_А. К._Вечер в клубе : Шуточ. рассказ в стихах","nlr"
"136","286_А. К._Вечер в клубе : Шуточ. рассказ в стихах","rsl"
"137","286_А. К._Вечер в клубе : Шуточ. рассказ в стихах","us_harvard"
"138","286_А. К._Вечер в клубе : Шуточ. рассказ в стихах","cz_slk"
"139","287_А. О._Элоа : Индийская легенда","nlr"
"140","287_А. О._Элоа : Индийская легенда","rsl"
"141","287_А. О._Элоа : Индийская легенда","cz_slk"
"142","287_А. О._Элоа : Индийская легенда","spbgu"
"143","290_Севастьянов В._Горка под каретой, или За женщин, карты и вино поссориться немудрено!!! / Соч. в стихах Владимира Севастьянова","nlr"
"144","295_Глинка Ф.Н._1812 год : (Отр. из рассказа) : [В стихах]","nlr"
"145","295_Глинка Ф.Н._1812 год : (Отр. из рассказа) : [В стихах]","rsl"
