"","work","collection"
"152","429_Кара-Искандер_Стихотворения Кара-Искандера","nlr"
"153","429_Кара-Искандер_Стихотворения Кара-Искандера","rsl"
"154","429_Кара-Искандер_Стихотворения Кара-Искандера","fi_sl"
"155","430_Колотенко Н._Стихотворения : В 2 ч / Изд. Н. Колотенко. ","nlr"
"156","430_Колотенко Н._Стихотворения : В 2 ч / Изд. Н. Колотенко. ","rozanov"
"157","439_Иванов Н._Религиозные песни и думы / [Соч.] Николая Иванова.","nlr"
"158","439_Иванов Н._Религиозные песни и думы / [Соч.] Николая Иванова.","rsl"
"159","449_Крылов И._Басни И.А. Крылова : В 9 кн.","nlr"
"160","449_Крылов И._Басни И.А. Крылова : В 9 кн.","rsl"
"161","449_Крылов И._Басни И.А. Крылова : В 9 кн.","rozanov"
"162","449_Крылов И._Басни И.А. Крылова : В 9 кн.","us_harvard"
"163","449_Крылов И._Басни И.А. Крылова : В 9 кн.","fi_sl"
"164","459_Масальский К._Сочинения Константина Масальского : В 5 ч. Ч. 5: : I. Басни ; II. Мелкие стихотворения ; III. Классик и романтик ; IV. Модест Правдин, или Терпи, казак, атаман будешь","nlr"
"165","459_Масальский К._Сочинения Константина Масальского : В 5 ч. Ч. 5: : I. Басни ; II. Мелкие стихотворения ; III. Классик и романтик ; IV. Модест Правдин, или Терпи, казак, атаман будешь","rsl"
"166","459_Масальский К._Сочинения Константина Масальского : В 5 ч. Ч. 5: : I. Басни ; II. Мелкие стихотворения ; III. Классик и романтик ; IV. Модест Правдин, или Терпи, казак, атаман будешь","rozanov"
"167","459_Масальский К._Сочинения Константина Масальского : В 5 ч. Ч. 5: : I. Басни ; II. Мелкие стихотворения ; III. Классик и романтик ; IV. Модест Правдин, или Терпи, казак, атаман будешь","us_harvard"
"168","459_Масальский К._Сочинения Константина Масальского : В 5 ч. Ч. 5: : I. Басни ; II. Мелкие стихотворения ; III. Классик и романтик ; IV. Модест Правдин, или Терпи, казак, атаман будешь","cz_slk"
"169","459_Масальский К._Сочинения Константина Масальского : В 5 ч. Ч. 5: : I. Басни ; II. Мелкие стихотворения ; III. Классик и романтик ; IV. Модест Правдин, или Терпи, казак, атаман будешь","fi_sl"
"170","461_NA_Коммеражи : Посвящ. à ces dames / Рис. грав. на дереве бароном К. Клотом и Е. Бернардским.","nlr"
"171","461_NA_Коммеражи : Посвящ. à ces dames / Рис. грав. на дереве бароном К. Клотом и Е. Бернардским.","rsl"
"172","461_NA_Коммеражи : Посвящ. à ces dames / Рис. грав. на дереве бароном К. Клотом и Е. Бернардским.","rozanov"
"173","461_NA_Коммеражи : Посвящ. à ces dames / Рис. грав. на дереве бароном К. Клотом и Е. Бернардским.","cz_slk"
"174","462_Полонский Я.П._Гаммы : Стихотворения Я.П. Полонского.","nlr"
"175","462_Полонский Я.П._Гаммы : Стихотворения Я.П. Полонского.","rsl"
"176","462_Полонский Я.П._Гаммы : Стихотворения Я.П. Полонского.","rozanov"
"177","462_Полонский Я.П._Гаммы : Стихотворения Я.П. Полонского.","fi_sl"
"178","464_Суслов И._Эхо берегов Сосны : Стихотворения И. Суслова: В 2 ч. Ч. 1","nlr"
"179","464_Суслов И._Эхо берегов Сосны : Стихотворения И. Суслова: В 2 ч. Ч. 1","rsl"
"180","464_Суслов И._Эхо берегов Сосны : Стихотворения И. Суслова: В 2 ч. Ч. 1","rozanov"
"181","465_Суслов И._Эхо берегов Сосны : Стихотворения И. Суслова: В 2 ч. Ч. 2","nlr"
"182","465_Суслов И._Эхо берегов Сосны : Стихотворения И. Суслова: В 2 ч. Ч. 2","rsl"
"183","465_Суслов И._Эхо берегов Сосны : Стихотворения И. Суслова: В 2 ч. Ч. 2","rozanov"
"184","465_Суслов И._Эхо берегов Сосны : Стихотворения И. Суслова: В 2 ч. Ч. 2","fi_sl"
"185","466_Хомяков А.С._24 стихотворения / [Соч.] А.С. Хомякова","nlr"
"186","466_Хомяков А.С._24 стихотворения / [Соч.] А.С. Хомякова","rsl"
"187","466_Хомяков А.С._24 стихотворения / [Соч.] А.С. Хомякова","rozanov"
"188","466_Хомяков А.С._24 стихотворения / [Соч.] А.С. Хомякова","ee_ester"
"189","467_Языков Н.М._[56] стихотворений / [Соч.] Н.М. Языкова","nlr"
"190","467_Языков Н.М._[56] стихотворений / [Соч.] Н.М. Языкова","rsl"
"191","467_Языков Н.М._[56] стихотворений / [Соч.] Н.М. Языкова","rozanov"
"192","467_Языков Н.М._[56] стихотворений / [Соч.] Н.М. Языкова","fi_sl"
"193","470_Браславский П._Стихотворения Павла Браславского.","nlr"
"194","471_Анненкова В._Для избранных : Стихотворения Варвары Анненковой.","nlr"
"195","471_Анненкова В._Для избранных : Стихотворения Варвары Анненковой.","rsl"
"196","472_Кречетов Е._Мои досуги, или Безделки от безделья : Стихотворения Е. Кречетова.","nlr"
"197","472_Кречетов Е._Мои досуги, или Безделки от безделья : Стихотворения Е. Кречетова.","rsl"
"198","478_Белопашенцов В._Русская слава : Стихотворения Виссариона Белопашенцова","nlr"
"199","478_Белопашенцов В._Русская слава : Стихотворения Виссариона Белопашенцова","rsl"
"200","483_Охлебинин Н._Басни Николая Охлебинина : В 3 кн","nlr"
"201","483_Охлебинин Н._Басни Николая Охлебинина : В 3 кн","rsl"
