"","work","signature"
"299","1838_204_Онисимова Д.А._Стихи бедной девицы, слепой дочери деревенского пономаря, сообщенные в Императорскую Российскую Академию, и от ней изданные","roz_1"
"300","1838_207_Полежаев А.И._Арфа: Стихотворения Александра Полежаева","nlr_1"
"301","1838_207_Полежаев А.И._Арфа: Стихотворения Александра Полежаева","rsl"
"302","1838_207_Полежаев А.И._Арфа: Стихотворения Александра Полежаева","roz_1"
"303","1838_207_Полежаев А.И._Арфа: Стихотворения Александра Полежаева","us_harvard"
"304","1838_207_Полежаев А.И._Арфа: Стихотворения Александра Полежаева","cz_slk"
"305","1838_207_Полежаев А.И._Арфа: Стихотворения Александра Полежаева","lt_vul"
"306","1838_207_Полежаев А.И._Арфа: Стихотворения Александра Полежаева","fi_sl"
"307","1838_208_Сушков Д.П._Стихотворения Д. Сушкова: Первая книжка","nlr_1"
"308","1838_208_Сушков Д.П._Стихотворения Д. Сушкова: Первая книжка","rsl"
"309","1838_208_Сушков Д.П._Стихотворения Д. Сушкова: Первая книжка","roz_1"
"310","1838_208_Сушков Д.П._Стихотворения Д. Сушкова: Первая книжка","cz_slk"
"311","1838_209_Теплова Н.С._Стихотворения Н. Тепловой. Изд. 2, умноженное","nlr_1"
"312","1838_209_Теплова Н.С._Стихотворения Н. Тепловой. Изд. 2, умноженное","rsl"
"313","1838_211_В. М._Стихотворения, сочиненные девицей B.М.","nlr_1"
"314","1838_212_М.Д._И то и се или собрание сочинений в стихах и прозе М.Д.","nlr_1"
"315","1838_230_NA_Фантастическое зеркало в шуточно-сатирических стихах. Соч. Г.Б.М.","nlr_1"
"316","1838_232_Дмитриев И.И._Басни и апологи И.И. Дмитриева","nlr_1"
"317","1838_232_Дмитриев И.И._Басни и апологи И.И. Дмитриева","rsl"
"318","1838_233_NA_Любовь к добродетельной деве, или Черты душевной красоты: Стихотворения, писанные в 1822 г.","nlr_1"
"319","1838_233_NA_Любовь к добродетельной деве, или Черты душевной красоты: Стихотворения, писанные в 1822 г.","us_harvard"
"320","1838_233_NA_Любовь к добродетельной деве, или Черты душевной красоты: Стихотворения, писанные в 1822 г.","fi_sl"
"321","1838_234_Раевич И.А._Плоды вечерних безделок, сочинение Ивана Раевича","nlr_1"
"322","1838_234_Раевич И.А._Плоды вечерних безделок, сочинение Ивана Раевича","rsl"
"323","1838_234_Раевич И.А._Плоды вечерних безделок, сочинение Ивана Раевича","cz_slk"
"324","1838_236_Праволамский П._Стихотворения П. Праволамского","nlr_1"
"325","1838_236_Праволамский П._Стихотворения П. Праволамского","roz_1"
"326","1838_237_Моствило-Головач П._Стихотворения П. Моствило-Головача","nlr_1"
"327","1838_240_Бакунин И.М._На все время и пора [Стихотворения]","nlr_1"
"328","1838_240_Бакунин И.М._На все время и пора [Стихотворения]","rsl"
"329","1838_240_Бакунин И.М._На все время и пора [Стихотворения]","cz_slk"
"330","1838_240_Бакунин И.М._На все время и пора [Стихотворения]","ee_ester"
"331","1838_241_Башкатов А._Быль и заблуждение моего ума и сердца. Соч. Алексея Башкатова, в стихах и прозе","nlr_1"
"332","1838_241_Башкатов А._Быль и заблуждение моего ума и сердца. Соч. Алексея Башкатова, в стихах и прозе","cz_slk"
"333","1838_241_Башкатов А._Быль и заблуждение моего ума и сердца. Соч. Алексея Башкатова, в стихах и прозе","fi_sl"
"334","1838_246_А. П._Карманный песенник. Соч. А.П.","nlr_1"
"335","1839_257_Богданов Н._Стихотворения Николая Богданова","nlr_1"
"336","1839_257_Богданов Н._Стихотворения Николая Богданова","rsl"
"337","1839_258_Горчаков В.Н._Стихотворения Владислава Горчакова","nlr_1"
"338","1839_258_Горчаков В.Н._Стихотворения Владислава Горчакова","rsl"
"339","1839_258_Горчаков В.Н._Стихотворения Владислава Горчакова","roz_1"
"340","1839_258_Горчаков В.Н._Стихотворения Владислава Горчакова","us_harvard"
"341","1839_259_Демидов М.А._Ау: Стихотворения М. Демидова","nlr_1"
"342","1839_259_Демидов М.А._Ау: Стихотворения М. Демидова","rsl"
"343","1839_259_Демидов М.А._Ау: Стихотворения М. Демидова","roz_1"
"344","1839_259_Демидов М.А._Ау: Стихотворения М. Демидова","us_harvard"
"345","1839_262_Карманов Г._Стихотворения Г. Карманова","nlr_1"
"346","1839_262_Карманов Г._Стихотворения Г. Карманова","rsl"
"347","1839_264_Кульман Е.Б._Полное собрание Русских, Немецких и Италиянских Стихотворений Елисаветы Кульман. Кн. 1. Пиитические опыты. Изд. 2-е","nlr_1"
"348","1839_264_Кульман Е.Б._Полное собрание Русских, Немецких и Италиянских Стихотворений Елисаветы Кульман. Кн. 1. Пиитические опыты. Изд. 2-е","rsl"
"349","1839_264_Кульман Е.Б._Полное собрание Русских, Немецких и Италиянских Стихотворений Елисаветы Кульман. Кн. 1. Пиитические опыты. Изд. 2-е","roz_1"
"350","1839_264_Кульман Е.Б._Полное собрание Русских, Немецких и Италиянских Стихотворений Елисаветы Кульман. Кн. 1. Пиитические опыты. Изд. 2-е","us_harvard"
"351","1839_264_Кульман Е.Б._Полное собрание Русских, Немецких и Италиянских Стихотворений Елисаветы Кульман. Кн. 1. Пиитические опыты. Изд. 2-е","fi_sl"
"352","1839_265_Медведенко Н._Вадемекум. Стихотворения Н. Медведенко","nlr_1"
"353","1839_269_Шахова Е.Н._Стихотворения Елизаветы Шаховой","nlr_1"
"354","1839_269_Шахова Е.Н._Стихотворения Елизаветы Шаховой","rsl"
"355","1839_269_Шахова Е.Н._Стихотворения Елизаветы Шаховой","roz_1"
"356","1839_269_Шахова Е.Н._Стихотворения Елизаветы Шаховой","us_harvard"
"357","1839_269_Шахова Е.Н._Стихотворения Елизаветы Шаховой","cz_slk"
"358","1839_269_Шахова Е.Н._Стихотворения Елизаветы Шаховой","fi_sl"
"359","1839_277_Мягков Н.Н._Опыты в стихах Н. Мягкова","nlr_1"
"360","1839_285_NA_Бородинские акростихи","nlr_1"
"361","1839_285_NA_Бородинские акростихи","rsl"
"362","1839_286_Раевич И.А._Досужные вечера. Сочинение Ивана Раевича","roz_1"
"363","1839_295_И. Д._Красное яичко или Светлодневный подарок москвичам : [Сб. стихотворений]","nlr_1"
"364","1839_296_И. Д._Блины. Соч. И. Д.: Стихотворения","nlr_1"
"365","1840_303_Анордист Н._Альманах на 1840 год / Н. Анордиста","nlr_1"
"366","1840_303_Анордист Н._Альманах на 1840 год / Н. Анордиста","rsl"
"367","1840_303_Анордист Н._Альманах на 1840 год / Н. Анордиста","fi_sl"
"368","1840_312_Демидов М.А._Дельные безделки: Стихотворения М. Демидова","nlr_1"
"369","1840_312_Демидов М.А._Дельные безделки: Стихотворения М. Демидова","rsl"
"370","1840_312_Демидов М.А._Дельные безделки: Стихотворения М. Демидова","roz_1"
"371","1840_312_Демидов М.А._Дельные безделки: Стихотворения М. Демидова","us_harvard"
"372","1840_312_Демидов М.А._Дельные безделки: Стихотворения М. Демидова","cz_slk"
"373","1840_312_Демидов М.А._Дельные безделки: Стихотворения М. Демидова","fi_sl"
"374","1840_313_Долгоруков А.И._Мои счастливейшие минуты в жизни: Стихотворения кн. Александра Ивановича Долгорукого","nlr_1"
"375","1840_313_Долгоруков А.И._Мои счастливейшие минуты в жизни: Стихотворения кн. Александра Ивановича Долгорукого","rsl"
"376","1840_313_Долгоруков А.И._Мои счастливейшие минуты в жизни: Стихотворения кн. Александра Ивановича Долгорукого","roz_1"
"377","1840_313_Долгоруков А.И._Мои счастливейшие минуты в жизни: Стихотворения кн. Александра Ивановича Долгорукого","us_harvard"
"378","1840_313_Долгоруков А.И._Мои счастливейшие минуты в жизни: Стихотворения кн. Александра Ивановича Долгорукого","fi_sl"
"379","1840_315_Лермонтов М.Ю._Стихотворения М. Лермонтова","nlr_1"
"380","1840_315_Лермонтов М.Ю._Стихотворения М. Лермонтова","rsl"
"381","1840_315_Лермонтов М.Ю._Стихотворения М. Лермонтова","roz_1"
"382","1840_315_Лермонтов М.Ю._Стихотворения М. Лермонтова","us_harvard"
"383","1840_315_Лермонтов М.Ю._Стихотворения М. Лермонтова","cz_slk"
"384","1840_315_Лермонтов М.Ю._Стихотворения М. Лермонтова","ee_ester"
"385","1840_316_Некрасов Н.А._Мечты и звуки. Стихотворения Н.Н.","nlr_1"
"386","1840_316_Некрасов Н.А._Мечты и звуки. Стихотворения Н.Н.","rsl"
"387","1840_316_Некрасов Н.А._Мечты и звуки. Стихотворения Н.Н.","roz_1"
"388","1840_316_Некрасов Н.А._Мечты и звуки. Стихотворения Н.Н.","fi_sl"
"389","1840_318_Папкевич А._Стихотворения Александра Папкевича","nlr_1"
"390","1840_318_Папкевич А._Стихотворения Александра Папкевича","rsl"
"391","1840_318_Папкевич А._Стихотворения Александра Папкевича","us_harvard"
"392","1840_319_Слепушкин Ф._Новые досуги Федора Слепушкина","nlr_1"
"393","1840_319_Слепушкин Ф._Новые досуги Федора Слепушкина","rsl"
"394","1840_319_Слепушкин Ф._Новые досуги Федора Слепушкина","roz_1"
"395","1840_319_Слепушкин Ф._Новые досуги Федора Слепушкина","us_harvard"
"396","1840_319_Слепушкин Ф._Новые досуги Федора Слепушкина","fi_sl"
"397","1840_320_А. Ф._Лирический пантеон. А.Ф.","nlr_1"
"398","1840_320_А. Ф._Лирический пантеон. А.Ф.","rsl"
"399","1840_320_А. Ф._Лирический пантеон. А.Ф.","roz_1"
"400","1840_320_А. Ф._Лирический пантеон. А.Ф.","us_harvard"
"401","1840_321_Филимонов П.С._Опыты П.С. Филимонова","nlr_1"
"402","1840_321_Филимонов П.С._Опыты П.С. Филимонова","rsl"
"403","1840_324_NA_Три песни патриота","nlr_1"
"404","1840_324_NA_Три песни патриота","rsl"
"405","1840_324_NA_Три песни патриота","roz_1"
"406","1840_324_NA_Три песни патриота","cz_slk"
"407","1840_326_NA_Стихотворения Н.И.","nlr_1"
"408","1840_328_Саблин Е.И._Полевой цветок: Стихотворения Евгения Саблина","nlr_1"
"409","1841_329_Любатович С._Стихотворения Спиридона Любатовича","nlr_1"
"410","1840_330_Криксин_Романсы и песни. Соч. Криксина","nlr_1"
"411","1835_342_Зилов А._Басни Алексея Зилова. Ч. 5","nlr_1"
"412","1835_342_Зилов А._Басни Алексея Зилова. Ч. 5","rsl"
"413","1836_343_NA_Рукописи из зеленого портфеля","nlr_1"
"414","1836_343_NA_Рукописи из зеленого портфеля","cz_slk"
"415","1836_343_NA_Рукописи из зеленого портфеля","fi_sl"
"416","1837_344_Шахова Е.Н._Опыт в стихах пятнадцатилетней девицы Елисаветы Шаховой : Писано в 1836 г.","nlr_1"
"417","1838_346_А. П._Романсы, песни и стихотворения, или Подарок на новый год любителям и любительницам пения. Сочинение А.П.","nlr_1"
"418","1837_350_NA_Разные стихотворения","nlr_1"
"419","1841_360_Ибрагимов Л._Стихотворения","nlr_1"
"420","1841_360_Ибрагимов Л._Стихотворения","rsl"
"421","1841_360_Ибрагимов Л._Стихотворения","roz_1"
"422","1841_360_Ибрагимов Л._Стихотворения","fi_sl"
"423","1841_361_Миньят Ю._Стихотворения воспитанника 5 кл. Виленского дворян. ин-та Юлия Миньята.","nlr_1"
"424","1841_361_Миньят Ю._Стихотворения воспитанника 5 кл. Виленского дворян. ин-та Юлия Миньята.","roz_1"
"425","1841_361_Миньят Ю._Стихотворения воспитанника 5 кл. Виленского дворян. ин-та Юлия Миньята.","lt_vul"
"426","1841_362_Ростопчина Е._Стихотворения графини Е. Ростопчиной","nlr_1"
"427","1841_362_Ростопчина Е._Стихотворения графини Е. Ростопчиной","rsl"
"428","1841_362_Ростопчина Е._Стихотворения графини Е. Ростопчиной","roz_1"
"429","1841_362_Ростопчина Е._Стихотворения графини Е. Ростопчиной","fi_sl"
"430","1841_364_Языков И._Стихотворения Ивана Языкова","nlr_1"
"431","1841_364_Языков И._Стихотворения Ивана Языкова","rsl"
"432","1841_364_Языков И._Стихотворения Ивана Языкова","roz_1"
"433","1841_364_Языков И._Стихотворения Ивана Языкова","fi_sl"
"434","1841_368_Соколова Т._Стихотворения: В 2 ч. Ч. 1","nlr_1"
"435","1841_368_Соколова Т._Стихотворения: В 2 ч. Ч. 1","cz_slk"
"436","1841_368_Соколова Т._Стихотворения: В 2 ч. Ч. 1","fi_sl"
"437","1841_369_Соколова Т._Стихотворения: В 2 ч. Ч. 2","nlr_1"
"438","1841_370_Демидов М._Отголоски скитальца : Стихотворения М. Демидова : В 2 отд-ниях","nlr_1"
"439","1841_370_Демидов М._Отголоски скитальца : Стихотворения М. Демидова : В 2 отд-ниях","rsl"
"440","1841_371_Кульман Е.Б._Полное собрание русских, немецких и итальянских стихотворений : В 3-х частях / 2-е изд","nlr_1"
"441","1842_372_Бочаров И._Стихотворения","nlr_1"
"442","1842_372_Бочаров И._Стихотворения","rsl"
"443","1842_372_Бочаров И._Стихотворения","roz_1"
"444","1842_372_Бочаров И._Стихотворения","pl_buw"
"445","1842_372_Бочаров И._Стихотворения","fi_sl"
"446","1841_373_Мандельштам Л.И._Стихотворения","nlr_1"
"447","1841_373_Мандельштам Л.И._Стихотворения","fi_sl"
"448","1841_378_Ваненко И._Песни русские / [Соч.] Ивана Ваненко","nlr_1"
"449","1841_386_Голишев Н._Духовные стихотворения Николая Голишева : Ч. 1","nlr_1"
"450","1841_388_В. А._Досуги уединения : [Сборник] / В. А.","nlr_1"
"451","1841_388_В. А._Досуги уединения : [Сборник] / В. А.","rsl"
"452","1841_388_В. А._Досуги уединения : [Сборник] / В. А.","fi_sl"
"453","1842_390_Баратынский Е._Сумерки","nlr_1"
"454","1842_390_Баратынский Е._Сумерки","rsl"
"455","1842_390_Баратынский Е._Сумерки","roz_1"
"456","1842_390_Баратынский Е._Сумерки","us_harvard"
"457","1842_390_Баратынский Е._Сумерки","cz_slk"
"458","1842_391_Бенедиктов В._Стихотворения. Кн. 1 / 3-е изд.","nlr_1"
"459","1842_391_Бенедиктов В._Стихотворения. Кн. 1 / 3-е изд.","rsl"
"460","1842_391_Бенедиктов В._Стихотворения. Кн. 1 / 3-е изд.","roz_1"
"461","1842_391_Бенедиктов В._Стихотворения. Кн. 1 / 3-е изд.","us_harvard"
"462","1842_391_Бенедиктов В._Стихотворения. Кн. 1 / 3-е изд.","pl_buw"
"463","1842_392_Грузинов И._Мечты и звуки поэзии : [Стихотворения]","nlr_1"
"464","1842_392_Грузинов И._Мечты и звуки поэзии : [Стихотворения]","rsl"
"465","1842_392_Грузинов И._Мечты и звуки поэзии : [Стихотворения]","roz_1"
"466","1842_392_Грузинов И._Мечты и звуки поэзии : [Стихотворения]","us_harvard"
"467","1842_392_Грузинов И._Мечты и звуки поэзии : [Стихотворения]","fi_sl"
"468","1842_394_Майков А._Стихотворения Аполлона Майкова","nlr_1"
"469","1842_394_Майков А._Стихотворения Аполлона Майкова","rsl"
"470","1842_394_Майков А._Стихотворения Аполлона Майкова","roz_1"
"471","1842_394_Майков А._Стихотворения Аполлона Майкова","us_harvard"
"472","1842_394_Майков А._Стихотворения Аполлона Майкова","fi_sl"
"473","1842_395_NA_Стихотворения Старожила","nlr_1"
"474","1842_395_NA_Стихотворения Старожила","rsl"
"475","1842_395_NA_Стихотворения Старожила","roz_1"
"476","1842_395_NA_Стихотворения Старожила","us_harvard"
"477","1842_395_NA_Стихотворения Старожила","fi_sl"
"478","1842_396_Полежаев А._Часы выздоровления : Стихотворения А. Полежаева","nlr_1"
"479","1842_396_Полежаев А._Часы выздоровления : Стихотворения А. Полежаева","rsl"
"480","1842_396_Полежаев А._Часы выздоровления : Стихотворения А. Полежаева","roz_1"
"481","1842_396_Полежаев А._Часы выздоровления : Стихотворения А. Полежаева","us_harvard"
"482","1842_400_Молчанов Н._Стихотворения Николая Молчанова","nlr_1"
"483","1842_400_Молчанов Н._Стихотворения Николая Молчанова","rsl"
"484","1842_400_Молчанов Н._Стихотворения Николая Молчанова","us_harvard"
"485","1842_400_Молчанов Н._Стихотворения Николая Молчанова","fi_sl"
"486","1842_401_Демидов М._Вечерние досуги : Стихотворения М. Демидова : В 2 отд-ниях.","nlr_1"
"487","1842_402_Демидов М._Заветные думы : Стихотворения М. Демидова : В 2 отд-ниях.","nlr_1"
"488","1842_403_Демидов М._Осенние цветы : Стихотворения М. Демидова : В 2 отд-ниях.","nlr_1"
"489","1842_404_NA_Пять стихотворений Н. Ступина. В пользу нуждающихся соотечественников.","nlr_1"
"490","1842_405_Воронов Н._Стихотворения Николая Воронова за 1841 год.","nlr_1"
"491","1842_406_Н. С._Стихотворения Н.С.","nlr_1"
"492","1842_406_Н. С._Стихотворения Н.С.","fi_sl"
"493","1842_407_Скосырев К._Увраж : Стихотворения Константина Скосырева.","nlr_1"
"494","1842_407_Скосырев К._Увраж : Стихотворения Константина Скосырева.","fi_sl"
"495","1842_410_NA_Русский патриот : Отечественное песнопение.","nlr_1"
"496","1842_410_NA_Русский патриот : Отечественное песнопение.","rsl"
"497","1842_411_Алипанов Е._Военные песни : Соч. Е. Алипанова / 2-е изд.","nlr_1"
"498","1842_411_Алипанов Е._Военные песни : Соч. Е. Алипанова / 2-е изд.","rsl"
"499","1842_418_Градцев А._Цветы музы : [Стихотворения] / Соч. Александра Градцева","nlr_1"
"500","1842_418_Градцев А._Цветы музы : [Стихотворения] / Соч. Александра Градцева","rsl"
"501","1842_418_Градцев А._Цветы музы : [Стихотворения] / Соч. Александра Градцева","us_harvard"
"502","1842_420_NA_Три стихотворения. [Петру Николаевичу Измайлову. Незнакомке. Звезде Востока]","nlr_1"
"503","1842_423_Хрущов П._Песни правды в 1841 году от рождества Христова / Написанные Петром Хрущовым.","nlr_1"
"504","1843_425_Милькеев Е._Стихотворения / [Соч.] Е. Милькеева.","nlr_1"
"505","1843_425_Милькеев Е._Стихотворения / [Соч.] Е. Милькеева.","rsl"
"506","1843_425_Милькеев Е._Стихотворения / [Соч.] Е. Милькеева.","roz_1"
"507","1843_425_Милькеев Е._Стихотворения / [Соч.] Е. Милькеева.","us_harvard"
"508","1843_425_Милькеев Е._Стихотворения / [Соч.] Е. Милькеева.","fi_sl"
"509","1843_426_Прощаков А._Стихотворения Александра Прощакова","nlr_1"
"510","1843_426_Прощаков А._Стихотворения Александра Прощакова","roz_1"
"511","1843_427_NA_Опечатки : [Сб. ориг. и пер. стихотворений].","nlr_1"
"512","1843_427_NA_Опечатки : [Сб. ориг. и пер. стихотворений].","rsl"
"513","1843_427_NA_Опечатки : [Сб. ориг. и пер. стихотворений].","roz_1"
"514","1843_427_NA_Опечатки : [Сб. ориг. и пер. стихотворений].","us_harvard"
"515","1843_427_NA_Опечатки : [Сб. ориг. и пер. стихотворений].","cz_slk"
"516","1843_427_NA_Опечатки : [Сб. ориг. и пер. стихотворений].","fi_sl"
"517","1843_428_Жмакин В._Часы досуга : Стихотворения В. Жмакина.","nlr_1"
"518","1843_428_Жмакин В._Часы досуга : Стихотворения В. Жмакина.","rsl"
"519","1843_429_Кара-Искандер_Стихотворения Кара-Искандера","nlr_1"
"520","1843_429_Кара-Искандер_Стихотворения Кара-Искандера","rsl"
"521","1843_429_Кара-Искандер_Стихотворения Кара-Искандера","fi_sl"
"522","1843_430_Колотенко Н._Стихотворения : В 2 ч / Изд. Н. Колотенко.","nlr_1"
"523","1843_430_Колотенко Н._Стихотворения : В 2 ч / Изд. Н. Колотенко.","roz_1"
"524","1842_431_Любимов Н._Стихотворения Николая Любимова.","nlr_1"
"525","1842_431_Любимов Н._Стихотворения Николая Любимова.","rsl"
"526","1842_431_Любимов Н._Стихотворения Николая Любимова.","fi_sl"
"527","1843_442_Иванов Н._Религиозные песни и думы / [Соч.] Николая Иванова.","nlr_1"
"528","1843_442_Иванов Н._Религиозные песни и думы / [Соч.] Николая Иванова.","rsl"
"529","1843_449_Ильин П._Мои фантазии : [Стихи и рассказы] / Соч. Павла Ильина.","nlr_1"
"530","1843_449_Ильин П._Мои фантазии : [Стихи и рассказы] / Соч. Павла Ильина.","rsl"
"531","1844_455_Масальский К._Сочинения Константина Масальского : В 5 ч. Ч. 5: : I. Басни ; II. Мелкие стихотворения ; III. Классик и романтик ; IV. Модест Правдин, или Терпи, казак, атаман будешь","nlr_1"
"532","1844_455_Масальский К._Сочинения Константина Масальского : В 5 ч. Ч. 5: : I. Басни ; II. Мелкие стихотворения ; III. Классик и романтик ; IV. Модест Правдин, или Терпи, казак, атаман будешь","rsl"
"533","1844_455_Масальский К._Сочинения Константина Масальского : В 5 ч. Ч. 5: : I. Басни ; II. Мелкие стихотворения ; III. Классик и романтик ; IV. Модест Правдин, или Терпи, казак, атаман будешь","roz_1"
"534","1844_455_Масальский К._Сочинения Константина Масальского : В 5 ч. Ч. 5: : I. Басни ; II. Мелкие стихотворения ; III. Классик и романтик ; IV. Модест Правдин, или Терпи, казак, атаман будешь","us_harvard"
"535","1844_455_Масальский К._Сочинения Константина Масальского : В 5 ч. Ч. 5: : I. Басни ; II. Мелкие стихотворения ; III. Классик и романтик ; IV. Модест Правдин, или Терпи, казак, атаман будешь","cz_slk"
"536","1844_455_Масальский К._Сочинения Константина Масальского : В 5 ч. Ч. 5: : I. Басни ; II. Мелкие стихотворения ; III. Классик и романтик ; IV. Модест Правдин, или Терпи, казак, атаман будешь","fi_sl"
"537","1844_457_NA_Коммеражи : Посвящ. à ces dames / Рис. грав. на дереве бароном К. Клотом и Е. Бернардским.","nlr_1"
"538","1844_457_NA_Коммеражи : Посвящ. à ces dames / Рис. грав. на дереве бароном К. Клотом и Е. Бернардским.","rsl"
"539","1844_457_NA_Коммеражи : Посвящ. à ces dames / Рис. грав. на дереве бароном К. Клотом и Е. Бернардским.","roz_1"
"540","1844_457_NA_Коммеражи : Посвящ. à ces dames / Рис. грав. на дереве бароном К. Клотом и Е. Бернардским.","cz_slk"
"541","1844_458_Полонский Я.П._Гаммы : Стихотворения Я.П. Полонского.","nlr_1"
"542","1844_458_Полонский Я.П._Гаммы : Стихотворения Я.П. Полонского.","rsl"
"543","1844_458_Полонский Я.П._Гаммы : Стихотворения Я.П. Полонского.","roz_1"
"544","1844_458_Полонский Я.П._Гаммы : Стихотворения Я.П. Полонского.","fi_sl"
"545","1844_460_Суслов И._Эхо берегов Сосны : Стихотворения И. Суслова: В 2 ч. Ч. 1","nlr_1"
"546","1844_460_Суслов И._Эхо берегов Сосны : Стихотворения И. Суслова: В 2 ч. Ч. 1","rsl"
"547","1844_460_Суслов И._Эхо берегов Сосны : Стихотворения И. Суслова: В 2 ч. Ч. 1","roz_1"
"548","1844_461_Суслов И._Эхо берегов Сосны : Стихотворения И. Суслова: В 2 ч. Ч. 2","nlr_1"
"549","1844_461_Суслов И._Эхо берегов Сосны : Стихотворения И. Суслова: В 2 ч. Ч. 2","rsl"
"550","1844_461_Суслов И._Эхо берегов Сосны : Стихотворения И. Суслова: В 2 ч. Ч. 2","roz_1"
"551","1844_461_Суслов И._Эхо берегов Сосны : Стихотворения И. Суслова: В 2 ч. Ч. 2","fi_sl"
"552","1844_462_Хомяков А.С._24 стихотворения / [Соч.] А.С. Хомякова","nlr_1"
"553","1844_462_Хомяков А.С._24 стихотворения / [Соч.] А.С. Хомякова","rsl"
"554","1844_462_Хомяков А.С._24 стихотворения / [Соч.] А.С. Хомякова","roz_1"
"555","1844_462_Хомяков А.С._24 стихотворения / [Соч.] А.С. Хомякова","ee_ester"
"556","1844_463_Языков Н.М._[56] стихотворений / [Соч.] Н.М. Языкова","nlr_1"
"557","1844_463_Языков Н.М._[56] стихотворений / [Соч.] Н.М. Языкова","rsl"
"558","1844_463_Языков Н.М._[56] стихотворений / [Соч.] Н.М. Языкова","roz_1"
"559","1844_463_Языков Н.М._[56] стихотворений / [Соч.] Н.М. Языкова","fi_sl"
"560","1844_466_Браславский П._Стихотворения Павла Браславского.","nlr_1"
"561","1844_468_Анненкова В._Для избранных : Стихотворения Варвары Анненковой.","nlr_1"
"562","1844_468_Анненкова В._Для избранных : Стихотворения Варвары Анненковой.","rsl"
"563","1844_469_Кречетов Е._Мои досуги, или Безделки от безделья : Стихотворения Е. Кречетова.","nlr_1"
"564","1844_469_Кречетов Е._Мои досуги, или Безделки от безделья : Стихотворения Е. Кречетова.","rsl"
"565","1844_477_Белопашенцов В._Русская слава : Стихотворения Виссариона Белопашенцова","nlr_1"
"566","1844_477_Белопашенцов В._Русская слава : Стихотворения Виссариона Белопашенцова","rsl"
"567","1844_482_Охлебинин Н._Басни Николая Охлебинина : В 3 кн","nlr_1"
"568","1844_482_Охлебинин Н._Басни Николая Охлебинина : В 3 кн","rsl"
"569","1845_490_Адельсон З._Полночь. 1844-1845 [Текст] : [Буря]. [Стихотворения] / Cоч. З.Адельсон","nlr_1"
"570","1845_490_Адельсон З._Полночь. 1844-1845 [Текст] : [Буря]. [Стихотворения] / Cоч. З.Адельсон","rsl"
"571","1845_490_Адельсон З._Полночь. 1844-1845 [Текст] : [Буря]. [Стихотворения] / Cоч. З.Адельсон","roz_1"
"572","1845_491_Боде А._Литературные плоды бессонницы : [Соч.] бар. Александра Боде","nlr_1"
"573","1845_491_Боде А._Литературные плоды бессонницы : [Соч.] бар. Александра Боде","roz_1"
"574","1845_492_Губер Э._Стихотворения / [Соч.] Эдуарда Губера","nlr_1"
"575","1845_492_Губер Э._Стихотворения / [Соч.] Эдуарда Губера","rsl"
"576","1845_492_Губер Э._Стихотворения / [Соч.] Эдуарда Губера","roz_1"
"577","1845_492_Губер Э._Стихотворения / [Соч.] Эдуарда Губера","us_harvard"
"578","1845_492_Губер Э._Стихотворения / [Соч.] Эдуарда Губера","fi_sl"
"579","1845_493_Лизандер Д._Стихотворения Дмитрия фон-Лизандера","nlr_1"
"580","1845_493_Лизандер Д._Стихотворения Дмитрия фон-Лизандера","rsl"
"581","1845_493_Лизандер Д._Стихотворения Дмитрия фон-Лизандера","roz_1"
"582","1845_493_Лизандер Д._Стихотворения Дмитрия фон-Лизандера","us_harvard"
"583","1845_496_Филимонов В._Москва : Три песни / [Соч.] Владимира Филимонова","nlr_1"
"584","1845_496_Филимонов В._Москва : Три песни / [Соч.] Владимира Филимонова","rsl"
"585","1845_496_Филимонов В._Москва : Три песни / [Соч.] Владимира Филимонова","roz_1"
"586","1845_496_Филимонов В._Москва : Три песни / [Соч.] Владимира Филимонова","fi_sl"
"587","1845_497_Языков Н._Новые стихотворения Н. Языкова","nlr_1"
"588","1845_497_Языков Н._Новые стихотворения Н. Языкова","rsl"
"589","1845_497_Языков Н._Новые стихотворения Н. Языкова","roz_1"
"590","1845_497_Языков Н._Новые стихотворения Н. Языкова","fi_sl"
"591","1845_498_NA_Московский театрал : Куплеты И.А.","nlr_1"
"592","1845_498_NA_Московский театрал : Куплеты И.А.","rsl"
"593","1845_498_NA_Московский театрал : Куплеты И.А.","roz_1"
"594","1845_501_Дараган М._Заметки : Стихотворения М. Дарагана","nlr_1"
"595","1845_503_Штавер П._Стихотворения / [Соч.] Петра Штавера","nlr_1"
"596","1845_503_Штавер П._Стихотворения / [Соч.] Петра Штавера","rsl"
"597","1845_503_Штавер П._Стихотворения / [Соч.] Петра Штавера","cz_slk"
"598","1845_506_Ив-ни-со…_Весенний вечер или собрание сочинений / Соч. кн. Ив-ни-со...","nlr_1"
"599","1845_507_NA_Отрывки в стихах и прозе","nlr_1"
"600","1845_510_Зубов П._Стихи Платона Зубова","nlr_1"
"601","1846_526_Аскоченский В._Стихотворения В. Аскоченского","nlr_1"
"602","1846_526_Аскоченский В._Стихотворения В. Аскоченского","rsl"
"603","1846_526_Аскоченский В._Стихотворения В. Аскоченского","roz_1"
"604","1846_526_Аскоченский В._Стихотворения В. Аскоченского","fi_sl"
"605","1846_527_Григорьев А._Стихотворения Аполлона Григорьева","nlr_1"
"606","1846_527_Григорьев А._Стихотворения Аполлона Григорьева","rsl"
"607","1846_527_Григорьев А._Стихотворения Аполлона Григорьева","roz_1"
