"","work","collection"
"304","1846_550_Н. Авораж_Сказка о заколдованном царе / Соч. Н. Авораж","rsl"
"305","1846_550_Н. Авораж_Сказка о заколдованном царе / Соч. Н. Авораж","rozanov"
"306","1846_551_NA_Правосудие и взятка : Сказка в 2 гл. [в стихах]","nlr"
"307","1846_551_NA_Правосудие и взятка : Сказка в 2 гл. [в стихах]","rsl"
"308","1846_552_NA_Московская сказка о чуде поганом / 2-е изд. с изд. 1842 г.","nlr"
"309","1846_553_NA_Талисман : Хитрая сказка про мудреное дело [в стихах].","nlr"
"310","1846_553_NA_Талисман : Хитрая сказка про мудреное дело [в стихах].","cz_slk"
"311","1846_556_Потапов В._Марьина роща и Сокольники, или Сказание о том, как молодые купчики пропускают сквозь бутылку отцовские денежки : (В стихах) : В 2 ч. и 7 карт. : С 7 новыми хоровыми цыган. и купеч. песнями / Соч. Василья Потапова","nlr"
"312","1846_557_Потапов В._Тайны Нижегородской ярмарки : Нравств.-сатирич. панорама в 4 карт., в стихах / Соч. Василия Потапова","nlr"
"313","1846_558_Потапов В._Чудеса в решете, или Похождение купеческих сынков с купеческими прикащиками на Нижегородской ярмарке : Рус. нар. сцены в 3-х ч. и 8-ми карт. : С 10-ю новыми цыган. и хоровыми песнями / Соч. В.Ф. Потапова","nlr"
"314","1846_558_Потапов В._Чудеса в решете, или Похождение купеческих сынков с купеческими прикащиками на Нижегородской ярмарке : Рус. нар. сцены в 3-х ч. и 8-ми карт. : С 10-ю новыми цыган. и хоровыми песнями / Соч. В.Ф. Потапова","rsl"
"315","1846_559_NA_Дядя по носу глядя : [Сказка в стихах]","nlr"
"316","1846_559_NA_Дядя по носу глядя : [Сказка в стихах]","rsl"
"317","1846_560_Сумароков Д._Дальний боярин : Древ. сказка, которая на быль похожа / Соч. Дмитрия Сумарокова","nlr"
"318","1846_561_Потапов В._Мальчик с пальчик, или Мал золотник, да дорог! : Рус. сказка в 2-х ч. (в стихах) / Соч. В.Ф. Потапова. [Ч. 1-2]. [Ч. 1]","nlr"
"319","1846_562_Потапов В._Мальчик с пальчик, или Мал золотник, да дорог! : Рус. сказка в 2-х ч. (в стихах) / Соч. В.Ф. Потапова. [Ч. 1-2]. [Ч. 2]","nlr"
"320","1846_567_Вахрушев Ф._Гусар : Повесть в стихах / Соч. Фомы Вахрушева","nlr"
"321","1846_574_NA_Московский толкучий рынок : Панорама в 6 карт. : (В стихах).","nlr"
"322","1846_574_NA_Московский толкучий рынок : Панорама в 6 карт. : (В стихах).","rsl"
"323","1847_586_Минаев Д._Слава о Вещем Олеге : [В стихах] / Соч. Д. Минаева","nlr"
"324","1847_586_Минаев Д._Слава о Вещем Олеге : [В стихах] / Соч. Д. Минаева","rsl"
"325","1847_586_Минаев Д._Слава о Вещем Олеге : [В стихах] / Соч. Д. Минаева","rozanov"
"326","1847_590_В.П._Московский гостиный двор, или Искусство покупать и дешево и сердито! : Стихотворение, напис. с натуры : В 9 карт.","nlr"
"327","1847_590_В.П._Московский гостиный двор, или Искусство покупать и дешево и сердито! : Стихотворение, напис. с натуры : В 9 карт.","rozanov"
"328","1847_592_Дрейгарфен М._Кольцо : Повесть в стихах / Соч. М. Дрейгарфена","nlr"
"329","1847_592_Дрейгарфен М._Кольцо : Повесть в стихах / Соч. М. Дрейгарфена","rsl"
"330","1847_592_Дрейгарфен М._Кольцо : Повесть в стихах / Соч. М. Дрейгарфена","cz_slk"
"331","1847_596_Потапов В._Ерш Ершович Щетинников, или Волшебная сказка о гуслях-самогудах с присказками и с шуточками, с песнями и с прибауточками : В 4 ч., в стихах / Соч. В. Потапова","nlr"
"332","1847_596_Потапов В._Ерш Ершович Щетинников, или Волшебная сказка о гуслях-самогудах с присказками и с шуточками, с песнями и с прибауточками : В 4 ч., в стихах / Соч. В. Потапова","rsl"
"333","1847_597_В… Л…_Сказка о невеличке-птичке, или О двух счастливцах : [В стихах] / Соч. В... Л...","nlr"
"334","1847_597_В… Л…_Сказка о невеличке-птичке, или О двух счастливцах : [В стихах] / Соч. В... Л...","rsl"
"335","1847_598_NA_Сказка о Эдуарде-королевиче","nlr"
"336","1847_598_NA_Сказка о Эдуарде-королевиче","cz_slk"
"337","1847_599_Сушков Н.В._Москва : Поэма в лицах и действии, в 5 ч. / [Соч.] Н.В. Сушкова","nlr"
"338","1847_599_Сушков Н.В._Москва : Поэма в лицах и действии, в 5 ч. / [Соч.] Н.В. Сушкова","rsl"
"339","1847_599_Сушков Н.В._Москва : Поэма в лицах и действии, в 5 ч. / [Соч.] Н.В. Сушкова","cz_slk"
"340","1847_601_Вердеревский Е._Октавы / [Соч.] Е. Вердеревского. I : Больной (Рассказ в стихах)","nlr"
"341","1847_601_Вердеревский Е._Октавы / [Соч.] Е. Вердеревского. I : Больной (Рассказ в стихах)","rsl"
"342","1847_601_Вердеревский Е._Октавы / [Соч.] Е. Вердеревского. I : Больной (Рассказ в стихах)","fi_sl"
"343","1847_602_Вердеревский Е._Октавы / [Соч.] Е. Вердеревского. II : Вторая жизнь : (Рассказ в стихах из жизни ""здорового"") : Отрывки","nlr"
"344","1847_602_Вердеревский Е._Октавы / [Соч.] Е. Вердеревского. II : Вторая жизнь : (Рассказ в стихах из жизни ""здорового"") : Отрывки","rsl"
"345","1847_602_Вердеревский Е._Октавы / [Соч.] Е. Вердеревского. II : Вторая жизнь : (Рассказ в стихах из жизни ""здорового"") : Отрывки","fi_sl"
"346","1847_603_Алферьев В._Плащь [!], поэма Василья Алферьева","nlr"
"347","1847_603_Алферьев В._Плащь [!], поэма Василья Алферьева","rsl"
"348","1847_603_Алферьев В._Плащь [!], поэма Василья Алферьева","rozanov"
"349","1847_604_Потапов В._Конек-Горбунок с золотой щетинкой : Новая рус. сказка (в стихах) / Соч. В.Ф. Потапова / 1-е изд.","nlr"
"350","1847_606_Потапов В._Конек-Горбунок и Мужичок с ноготок : Сказочка с шуточками, с присказками и с прибауточками, в стихах / Соч. В.Ф. Потапова.","nlr"
"351","1847_606_Потапов В._Конек-Горбунок и Мужичок с ноготок : Сказочка с шуточками, с присказками и с прибауточками, в стихах / Соч. В.Ф. Потапова.","rsl"
"352","1847_616_Потапов В._Петушок - золотой гребешок, или Ведьмы на шабаше : Рус. сказочка для старых мужьев в 2 ч. (в стихах) / Соч. Василия Потапова","nlr"
"353","1847_617_Потапов В._Ванька-Каин : Рус. сказка (в стихах) : В 2 ч / Соч. В.Ф. Потапова","nlr"
"354","1848_625_Костарев С._Бренко : Поэма / Соч. С. Костарева","nlr"
"355","1848_625_Костарев С._Бренко : Поэма / Соч. С. Костарева","rsl"
"356","1848_625_Костарев С._Бренко : Поэма / Соч. С. Костарева","rozanov"
"357","1848_625_Костарев С._Бренко : Поэма / Соч. С. Костарева","us_harvard"
"358","1848_625_Костарев С._Бренко : Поэма / Соч. С. Костарева","fi_sl"
"359","1848_626_Н. А._Дочь тайны : Повесть в стихах / Соч. Н.А.","nlr"
"360","1848_626_Н. А._Дочь тайны : Повесть в стихах / Соч. Н.А.","us_harvard"
"361","1848_626_Н. А._Дочь тайны : Повесть в стихах / Соч. Н.А.","cz_slk"
"362","1848_631_NA_Соловей разбойник, или Живой мертвец : Сказка, похожая на быль : (В стихах)","nlr"
"363","1848_631_NA_Соловей разбойник, или Живой мертвец : Сказка, похожая на быль : (В стихах)","rsl"
"364","1848_635_Унтерберг А. фон_Эмиль и Лора : Рассказ в стихах Александра фон Унтерберга","nlr"
"365","1848_635_Унтерберг А. фон_Эмиль и Лора : Рассказ в стихах Александра фон Унтерберга","fi_sl"
"366","1848_640_NA_Солдатская сказка : [В стихах]","nlr"
"367","1848_651_Н.И._Поездка по железной дороге из Москвы в Петербург : Рассказ в стихах / Н.И","nlr"
"368","1848_651_Н.И._Поездка по железной дороге из Москвы в Петербург : Рассказ в стихах / Н.И","rsl"
"369","1848_653_Потапов В._Колдун на Сухаревой башне, или Искусство делать золото : Фантаст. рассказ лунатика : [В стихах] / Соч. В.Ф. Потапова.","nlr"
"370","1848_654_Потапов В._Алеша Попович, или Киевские ведьмы на шабаше : Волшебная сказка в 2 ч., в стихах / Соч. Василья [Ф.] Потапова","nlr"
"371","1848_659_NA_Московские свахи, или Купцы и купчики, купеческие жены и купеческие вдовушки : Рассказ в 4 карт. : [В стихах].","nlr"
"372","1848_659_NA_Московские свахи, или Купцы и купчики, купеческие жены и купеческие вдовушки : Рассказ в 4 карт. : [В стихах].","rsl"
"373","1848_663_Попов П._Московские скачки, или Слабые очерки из жизни двух знаменитых коннозаводчиков в России: графа Алексея Григорьевича Орлова-Чесменского и Федора Семеновича Мосолова : В стихах ","nlr"
"374","1848_663_Попов П._Московские скачки, или Слабые очерки из жизни двух знаменитых коннозаводчиков в России: графа Алексея Григорьевича Орлова-Чесменского и Федора Семеновича Мосолова : В стихах ","rsl"
"375","1849_670_Данилевский Гр._Гвая-алир или мехиканские ночи : [Рассказ в стихах / Соч.] Гр. Данилевского","nlr"
"376","1849_670_Данилевский Гр._Гвая-алир или мехиканские ночи : [Рассказ в стихах / Соч.] Гр. Данилевского","rsl"
"377","1849_670_Данилевский Гр._Гвая-алир или мехиканские ночи : [Рассказ в стихах / Соч.] Гр. Данилевского","rozanov"
"378","1849_673_Раич С.Е._Арета. Сказание из времён Марка Аврелия [Поэма]: В 2 ч. Ч. 1.","rsl"
"379","1849_673_Раич С.Е._Арета. Сказание из времён Марка Аврелия [Поэма]: В 2 ч. Ч. 1.","rozanov"
"380","1849_673_Раич С.Е._Арета. Сказание из времён Марка Аврелия [Поэма]: В 2 ч. Ч. 1.","cz_slk"
"381","1849_674_Раич С.Е._Арета. Сказание из времён Марка Аврелия [Поэма]: В 2 ч. Ч. 2.","rsl"
"382","1849_677_NA_Торжественная поэма Киевлянина в восьмидесяти одной песне на рождение его императорского высочества государя, великого князя Владимира Александровича : [С прил.]","nlr"
"383","1849_677_NA_Торжественная поэма Киевлянина в восьмидесяти одной песне на рождение его императорского высочества государя, великого князя Владимира Александровича : [С прил.]","rsl"
"384","1849_677_NA_Торжественная поэма Киевлянина в восьмидесяти одной песне на рождение его императорского высочества государя, великого князя Владимира Александровича : [С прил.]","us_harvard"
"385","1849_678_NA_Радонежский пустынник, св. Сергий Чудотворец : Жизнеопис. стихотворение в девяти песнях / (Соч. авт. стихотворения: ""Хвалебное приношение веры святителю Митрофану..."")","nlr"
"386","1849_678_NA_Радонежский пустынник, св. Сергий Чудотворец : Жизнеопис. стихотворение в девяти песнях / (Соч. авт. стихотворения: ""Хвалебное приношение веры святителю Митрофану..."")","rsl"
"387","1849_678_NA_Радонежский пустынник, св. Сергий Чудотворец : Жизнеопис. стихотворение в девяти песнях / (Соч. авт. стихотворения: ""Хвалебное приношение веры святителю Митрофану..."")","cz_slk"
"388","1849_679_Владимиров М.С._Деревенский праздник, или Радостный ответ на царское слово : Соврем. нар. картина с песнями, написана по случаю высочайшего манифеста, последовавшего в марте месяце, М.С. Владимировым","nlr"
"389","1849_695_NA_Сказка о Бур-Коровиче : [В стихах]","nlr"
"390","1849_695_NA_Сказка о Бур-Коровиче : [В стихах]","rsl"
"391","1849_710_Пальмин М._Сказка о семи братьях родных, молодцах удалых, рассказанная Мих. Пальминым : [В стихах] : В 2 ч.","nlr"
"392","1850_723_Павлов С._Краткий, в стихах, очерк С. Петербурга и другие мелкие стихотворения / [Соч.] Сергея Павлова","nlr"
"393","1850_723_Павлов С._Краткий, в стихах, очерк С. Петербурга и другие мелкие стихотворения / [Соч.] Сергея Павлова","rsl"
"394","1850_725_Голембовская М._Угощение сказкою о райской птичке и о чудном зеркальце / Соч. Марии Голембовской","nlr"
"395","1850_725_Голембовская М._Угощение сказкою о райской птичке и о чудном зеркальце / Соч. Марии Голембовской","rsl"
"396","1850_727_NA_Похождение четырех русских матросов на необитаемом острове : Рассказ мужичка, серого армячка","nlr"
"397","1850_742_NA_Сказка о сыне откупщика, Иване-Найденыше : [В стихах].","nlr"
"398","1850_746_Вельтман А._Златой и Бела : Чеш. сказка : [В стихах] / Соч. А. Вельтмана.","nlr"
"399","1850_746_Вельтман А._Златой и Бела : Чеш. сказка : [В стихах] / Соч. А. Вельтмана.","rsl"
"400","1850_747_ъ...а Е.К._Женитьба царя Михаила Федоровича Романова : [Ист. повесть в стихах] / Соч. Ек. ъ....ой.","nlr"
"401","1850_749_Потапов В._Кот в сапогах : Рус. нар. сказка в 3 ч. (в стихах) / Соч. В.Ф. Потапова, авт. сказки Мужичок с ноготок, борода с локоток / Переизд.","nlr"
"402","1833_797_Свечин Павел_Александроида. Современная поэма / 2-е изд.","fi_sl"
"403","1833_798_NA_Богдан Хмельницкий. Поэма в 5 песнях","nlr"
"404","1833_798_NA_Богдан Хмельницкий. Поэма в 5 песнях","rsl"
"405","1833_798_NA_Богдан Хмельницкий. Поэма в 5 песнях","us_harvard"
"406","1833_798_NA_Богдан Хмельницкий. Поэма в 5 песнях","cz_slk"
"407","1833_800_Вельтман А._Песнь ополчению Игоря Святославовича, князя Новгород-Северского. Переведено с древнего Русского языка XII-го столетия Александром Вельтманом","nlr"
"408","1833_800_Вельтман А._Песнь ополчению Игоря Святославовича, князя Новгород-Северского. Переведено с древнего Русского языка XII-го столетия Александром Вельтманом","rsl"
"409","1833_802_Немирович-Данченко_Эвридика и Орфей. Поэма Немировича-Данченко","nlr"
"410","1833_802_Немирович-Данченко_Эвридика и Орфей. Поэма Немировича-Данченко","cz_slk"
"411","1833_802_Немирович-Данченко_Эвридика и Орфей. Поэма Немировича-Данченко","spbgu"
"412","1832_804_И.Р._Али-Кара-Мирза. Черкесская повесть в стихах","nlr"
"413","1832_804_И.Р._Али-Кара-Мирза. Черкесская повесть в стихах","rsl"
"414","1832_804_И.Р._Али-Кара-Мирза. Черкесская повесть в стихах","fi_sl"
"415","1831_806_София М._Бабушкин кот, или заклинательница, повесть в стихах. Соч. Софии М.","nlr"
"416","1833_807_Бахтурин К._Вступление на престол князя Александра Тверского. Историческая повесть, в стихах. Соч. Константина Бахтурина","nlr"
"417","1833_807_Бахтурин К._Вступление на престол князя Александра Тверского. Историческая повесть, в стихах. Соч. Константина Бахтурина","rsl"
"418","1833_807_Бахтурин К._Вступление на престол князя Александра Тверского. Историческая повесть, в стихах. Соч. Константина Бахтурина","rozanov"
"419","1833_808_Крюкова О._Донец. Повесть в стихах. Соч. Ольги Крюковой","nlr"
"420","1833_808_Крюкова О._Донец. Повесть в стихах. Соч. Ольги Крюковой","rsl"
"421","1833_808_Крюкова О._Донец. Повесть в стихах. Соч. Ольги Крюковой","cz_slk"
"422","1831_809_София М._Жених мертвец. Повесть в стихах. Соч. Софии М***","nlr"
"423","1832_810_Марков_Мятежники. Повесть, взятая из войны с Польскими мятежниками. Соч. Маркова","nlr"
"424","1832_810_Марков_Мятежники. Повесть, взятая из войны с Польскими мятежниками. Соч. Маркова","rsl"
"425","1832_810_Марков_Мятежники. Повесть, взятая из войны с Польскими мятежниками. Соч. Маркова","us_harvard"
"426","1832_810_Марков_Мятежники. Повесть, взятая из войны с Польскими мятежниками. Соч. Маркова","cz_slk"
"427","1832_810_Марков_Мятежники. Повесть, взятая из войны с Польскими мятежниками. Соч. Маркова","pl_bn"
"428","1832_810_Марков_Мятежники. Повесть, взятая из войны с Польскими мятежниками. Соч. Маркова","fi_sl"
"429","1832_810_Марков_Мятежники. Повесть, взятая из войны с Польскими мятежниками. Соч. Маркова","spbgu"
"430","1831_811_И. К._Нечай, или битва под Красным. Историческая повесть, в думах [стихами]","nlr"
"431","1831_811_И. К._Нечай, или битва под Красным. Историческая повесть, в думах [стихами]","cz_slk"
"432","1831_811_И. К._Нечай, или битва под Красным. Историческая повесть, в думах [стихами]","fi_sl"
"433","1832_812_Чижов П._Новобрачные. Повесть в стихах. Соч. П. Чижова","nlr"
"434","1832_812_Чижов П._Новобрачные. Повесть в стихах. Соч. П. Чижова","rsl"
"435","1832_812_Чижов П._Новобрачные. Повесть в стихах. Соч. П. Чижова","rozanov"
"436","1832_813_Косяровский И._Переметчик. Историческая повесть, относящаяся ко второй половине прошлого столетия. Соч. И. Косяровского","nlr"
"437","1832_813_Косяровский И._Переметчик. Историческая повесть, относящаяся ко второй половине прошлого столетия. Соч. И. Косяровского","rsl"
"438","1832_813_Косяровский И._Переметчик. Историческая повесть, относящаяся ко второй половине прошлого столетия. Соч. И. Косяровского","cz_slk"
"439","1832_814_Родивановский П._Пленник. Соч. П. Родивановского","nlr"
"440","1832_814_Родивановский П._Пленник. Соч. П. Родивановского","rsl"
"441","1832_814_Родивановский П._Пленник. Соч. П. Родивановского","spbgu"
"442","1833_815_А.Б._Поселянка. Повесть в стихах. Соч. А. Б. 1-я часть","nlr"
"443","1833_815_А.Б._Поселянка. Повесть в стихах. Соч. А. Б. 1-я часть","cz_slk"
"444","1831_816_С. С-кий_Пустынник. Повесть в стихах. Соч. С. С-кого","nlr"
"445","1833_817_Дмитриевский М._Страдалец. Повесть в стихах. Соч. Михаила Дмитриевского","nlr"
"446","1832_818_Суходольский А._Эмилия. Польская повесть в стихах","nlr"
"447","1832_818_Суходольский А._Эмилия. Польская повесть в стихах","rozanov"
"448","1832_819_Литвинов В._Юлия. Историческая Русская повесть","nlr"
"449","1832_819_Литвинов В._Юлия. Историческая Русская повесть","cz_slk"
"450","1832_819_Литвинов В._Юлия. Историческая Русская повесть","fi_sl"
"451","1833_820_И. Ш...н_Доктор Еремей, или счастье от беды. Сказка вольными стихами. Соч. И. Ш[тевен]а","nlr"
"452","1833_820_И. Ш...н_Доктор Еремей, или счастье от беды. Сказка вольными стихами. Соч. И. Ш[тевен]а","rozanov"
"453","1833_820_И. Ш...н_Доктор Еремей, или счастье от беды. Сказка вольными стихами. Соч. И. Ш[тевен]а","cz_slk"
"454","1833_821_И. В._Мачеха и падчерица. Русская сказка","nlr"
"455","1833_821_И. В._Мачеха и падчерица. Русская сказка","us_harvard"
"456","1833_821_И. В._Мачеха и падчерица. Русская сказка","cz_slk"
"457","1833_821_И. В._Мачеха и падчерица. Русская сказка","spbgu"
"458","1832_825_Пуговишников А.М._Умершие колдуны, или явление мертвецов. Сельская баллада","nlr"
"459","1830_928_барон Розен_Рождение Иоанна Грозного. Поэма в 3 ч.","nlr"
"460","1830_928_барон Розен_Рождение Иоанна Грозного. Поэма в 3 ч.","rsl"
"461","1830_928_барон Розен_Рождение Иоанна Грозного. Поэма в 3 ч.","rozanov"
"462","1830_928_барон Розен_Рождение Иоанна Грозного. Поэма в 3 ч.","spbgu"
"463","1831_929_Кузмичев Ф._Спасенная Ниневия пророчеством Ионы : Поэма в 4 песнях / Соч. авт. Сына природы, Федота Кузмичева","nlr"
"464","1830_930_Манасеин П._Ад и рай Магометов. Соч. П. Манасеина","nlr"
"465","1830_930_Манасеин П._Ад и рай Магометов. Соч. П. Манасеина","rsl"
"466","1830_930_Манасеин П._Ад и рай Магометов. Соч. П. Манасеина","cz_slk"
"467","1830_931_Пушкин А._Бахчисарайский фонтан / 3-е изд.","nlr"
"468","1830_931_Пушкин А._Бахчисарайский фонтан / 3-е изд.","rsl"
"469","1830_931_Пушкин А._Бахчисарайский фонтан / 3-е изд.","us_harvard"
"470","1830_931_Пушкин А._Бахчисарайский фонтан / 3-е изд.","cz_slk"
"471","1830_931_Пушкин А._Бахчисарайский фонтан / 3-е изд.","lt_vul"
"472","1830_932_Максимович П._Бесприютная : Повесть в стихах. Соч. Прова Максимовича","nlr"
"473","1830_932_Максимович П._Бесприютная : Повесть в стихах. Соч. Прова Максимовича","rsl"
"474","1830_932_Максимович П._Бесприютная : Повесть в стихах. Соч. Прова Максимовича","cz_slk"
"475","1830_933_Козлов И._Безумная : Русская повесть в стихах","nlr"
"476","1830_933_Козлов И._Безумная : Русская повесть в стихах","rsl"
"477","1830_933_Козлов И._Безумная : Русская повесть в стихах","rozanov"
"478","1830_933_Козлов И._Безумная : Русская повесть в стихах","us_harvard"
"479","1830_933_Козлов И._Безумная : Русская повесть в стихах","fi_sl"
"480","1830_933_Козлов И._Безумная : Русская повесть в стихах","spbgu"
"481","1831_934_Вельтман А._Беглец : Повесть в стиха","nlr"
"482","1831_934_Вельтман А._Беглец : Повесть в стиха","rsl"
"483","1831_935_Шидловский А._Гребенский казак : Повесть","nlr"
"484","1831_935_Шидловский А._Гребенский казак : Повесть","rsl"
"485","1831_935_Шидловский А._Гребенский казак : Повесть","rozanov"
"486","1831_935_Шидловский А._Гребенский казак : Повесть","fi_sl"
"487","1831_935_Шидловский А._Гребенский казак : Повесть","spbgu"
"488","1830_938_NA_Евгений Онегин: Роман в стихах : Гл. 7 ","nlr"
"489","1830_938_NA_Евгений Онегин: Роман в стихах : Гл. 7 ","rsl"
"490","1830_938_NA_Евгений Онегин: Роман в стихах : Гл. 7 ","rozanov"
"491","1830_938_NA_Евгений Онегин: Роман в стихах : Гл. 7 ","us_harvard"
"492","1831_939_NA_Каллимах, рассказ моим друзьям","nlr"
"493","1830_940_NA_Купеческий сынок, или следствие неблагоразумного воспитания : Нравственно-сатирический роман","nlr"
"494","1830_940_NA_Купеческий сынок, или следствие неблагоразумного воспитания : Нравственно-сатирический роман","rsl"
"495","1830_940_NA_Купеческий сынок, или следствие неблагоразумного воспитания : Нравственно-сатирический роман","cz_slk"
"496","1831_941_NA_Мечислан и Рослана : Русская сказка","nlr"
"497","1831_941_NA_Мечислан и Рослана : Русская сказка","rsl"
"498","1831_941_NA_Мечислан и Рослана : Русская сказка","cz_slk"
"499","1831_941_NA_Мечислан и Рослана : Русская сказка","fi_sl"
"500","1831_942_Ф. С-в_Могила : Стихотворный рассказ, в 3-х частях. Сочинение Ф. С-ва","nlr"
"501","1831_943_Ивельев_Московские минеральные воды : Повесть в стихах : Гл. 1","nlr"
"502","1831_943_Ивельев_Московские минеральные воды : Повесть в стихах : Гл. 1","rozanov"
"503","1831_943_Ивельев_Московские минеральные воды : Повесть в стихах : Гл. 1","us_harvard"
"504","1831_943_Ивельев_Московские минеральные воды : Повесть в стихах : Гл. 1","cz_slk"
"505","1831_944_Вельтман А._Муромские леса : Повесть в стихах","nlr"
"506","1831_944_Вельтман А._Муромские леса : Повесть в стихах","rsl"
"507","1831_944_Вельтман А._Муромские леса : Повесть в стихах","rozanov"
"508","1831_944_Вельтман А._Муромские леса : Повесть в стихах","us_harvard"
"509","1831_944_Вельтман А._Муромские леса : Повесть в стихах","ee_ester"
"510","1831_944_Вельтман А._Муромские леса : Повесть в стихах","fi_sl"
"511","1831_945_Баратынский Е._Наложница","nlr"
"512","1831_945_Баратынский Е._Наложница","rsl"
"513","1831_945_Баратынский Е._Наложница","rozanov"
"514","1831_945_Баратынский Е._Наложница","us_harvard"
"515","1830_946_Подолинский А._Нищий","nlr"
"516","1830_946_Подолинский А._Нищий","rsl"
"517","1830_946_Подолинский А._Нищий","rozanov"
"518","1830_946_Подолинский А._Нищий","us_harvard"
"519","1830_946_Подолинский А._Нищий","cz_slk"
"520","1830_946_Подолинский А._Нищий","spbgu"
"521","1830_947_NA_Нет действий без причин, или следствие отцовской несправедливости : Нравственно-сатирический роман","nlr"
"522","1830_947_NA_Нет действий без причин, или следствие отцовской несправедливости : Нравственно-сатирический роман","rsl"
"523","1830_947_NA_Нет действий без причин, или следствие отцовской несправедливости : Нравственно-сатирический роман","cz_slk"
"524","1830_947_NA_Нет действий без причин, или следствие отцовской несправедливости : Нравственно-сатирический роман","fi_sl"
"525","1830_948_Волинад. (Данилова) Н._Огин : Повесть Николая Волинад. (Данилова)","cz_slk"
"526","1830_948_Волинад. (Данилова) Н._Огин : Повесть Николая Волинад. (Данилова)","spbgu"
"527","1830_949_Комисаров Д.Д._Пленник Турции / Соч. Дмитрия Д. Комисарова","nlr"
"528","1830_949_Комисаров Д.Д._Пленник Турции / Соч. Дмитрия Д. Комисарова","rsl"
"529","1830_949_Комисаров Д.Д._Пленник Турции / Соч. Дмитрия Д. Комисарова","cz_slk"
"530","1831_950_Кобылин Н._Отшельник : Повесть в стихах / Соч. Николая Кобылина","nlr"
"531","1831_950_Кобылин Н._Отшельник : Повесть в стихах / Соч. Николая Кобылина","rsl"
"532","1831_950_Кобылин Н._Отшельник : Повесть в стихах / Соч. Николая Кобылина","us_harvard"
"533","1831_951_Н. Ель-нов_Повесть страдальца : Соч. Н. Ель-нова и Отрывок и повести Анахорет","nlr"
"534","1831_951_Н. Ель-нов_Повесть страдальца : Соч. Н. Ель-нова и Отрывок и повести Анахорет","rsl"
"535","1831_951_Н. Ель-нов_Повесть страдальца : Соч. Н. Ель-нова и Отрывок и повести Анахорет","cz_slk"
"536","1831_952_Орлов И._Пустынники, или жертвы несчастной любви : Повесть в стихах Ивана Орлова : В 2 ч.","nlr"
"537","1831_952_Орлов И._Пустынники, или жертвы несчастной любви : Повесть в стихах Ивана Орлова : В 2 ч.","us_harvard"
"538","1830_953_Покровский М._Разбойник : Повесть в стихах / Соч. [Медико-хирург. акад. студента] Матвея Покровского","nlr"
"539","1830_953_Покровский М._Разбойник : Повесть в стихах / Соч. [Медико-хирург. акад. студента] Матвея Покровского","rsl"
"540","1830_953_Покровский М._Разбойник : Повесть в стихах / Соч. [Медико-хирург. акад. студента] Матвея Покровского","us_harvard"
"541","1830_953_Покровский М._Разбойник : Повесть в стихах / Соч. [Медико-хирург. акад. студента] Матвея Покровского","cz_slk"
"542","1830_954_Фомин Н._Скитающийся странник, или ночной побег приговоренного к эшафоту : Повесть / Соч. Николая Фомина","nlr"
"543","1830_954_Фомин Н._Скитающийся странник, или ночной побег приговоренного к эшафоту : Повесть / Соч. Николая Фомина","rozanov"
"544","1830_954_Фомин Н._Скитающийся странник, или ночной побег приговоренного к эшафоту : Повесть / Соч. Николая Фомина","cz_slk"
"545","1830_955_Ф. С-в_Студент : Стихотворная Повесть / Соч. Ф. С-ва","nlr"
"546","1830_955_Ф. С-в_Студент : Стихотворная Повесть / Соч. Ф. С-ва","rozanov"
"547","1830_956_Масальский К._Терпи казак, атаман будешь : Стихотворная повесть / Изд. 2-е","nlr"
"548","1830_956_Масальский К._Терпи казак, атаман будешь : Стихотворная повесть / Изд. 2-е","rsl"
"549","1830_956_Масальский К._Терпи казак, атаман будешь : Стихотворная повесть / Изд. 2-е","spbgu"
"550","1830_957_Масальский К._Терпи казак, атаман будешь : Стихотворная повесть / Изд. 3-е","nlr"
"551","1830_957_Масальский К._Терпи казак, атаман будешь : Стихотворная повесть / Изд. 3-е","rsl"
"552","1830_957_Масальский К._Терпи казак, атаман будешь : Стихотворная повесть / Изд. 3-е","rozanov"
"553","1830_957_Масальский К._Терпи казак, атаман будешь : Стихотворная повесть / Изд. 3-е","cz_slk"
"554","1830_957_Масальский К._Терпи казак, атаман будешь : Стихотворная повесть / Изд. 3-е","fi_sl"
"555","1830_957_Масальский К._Терпи казак, атаман будешь : Стихотворная повесть / Изд. 3-е","spbgu"
"556","1831_961_Орлов А._Погребение купца, или Два, одно другому противные завещания для наследников : [В стихах] / Соч. Александра Орлова","nlr"
"557","1831_961_Орлов А._Погребение купца, или Два, одно другому противные завещания для наследников : [В стихах] / Соч. Александра Орлова","rsl"
"558","1831_961_Орлов А._Погребение купца, или Два, одно другому противные завещания для наследников : [В стихах] / Соч. Александра Орлова","cz_slk"
"559","1831_962_Орлов А._Французская беглянка, или мадам Фено, из Москвы с Кузнецкого моста, в Париже / Соч. Александра Орлова","nlr"
"560","1831_962_Орлов А._Французская беглянка, или мадам Фено, из Москвы с Кузнецкого моста, в Париже / Соч. Александра Орлова","rsl"
"561","1831_962_Орлов А._Французская беглянка, или мадам Фено, из Москвы с Кузнецкого моста, в Париже / Соч. Александра Орлова","rozanov"
"562","1831_966_Фоминский Ф._Баллада Светлана и ее жених суженый и ряженый / Соч. Федора Фоминского","nlr"
