"","work","collection"
"305","1838_214_Онисимова Д.А._Стихи бедной девицы, слепой дочери деревенского пономаря, сообщенные в Императорскую Российскую Академию, и от ней изданные","rsl"
"306","1838_214_Онисимова Д.А._Стихи бедной девицы, слепой дочери деревенского пономаря, сообщенные в Императорскую Российскую Академию, и от ней изданные","rozanov"
"307","1838_216_Полежаев А.И._Арфа: Стихотворения Александра Полежаева","nlr"
"308","1838_216_Полежаев А.И._Арфа: Стихотворения Александра Полежаева","rsl"
"309","1838_216_Полежаев А.И._Арфа: Стихотворения Александра Полежаева","rozanov"
"310","1838_216_Полежаев А.И._Арфа: Стихотворения Александра Полежаева","us_harvard"
"311","1838_216_Полежаев А.И._Арфа: Стихотворения Александра Полежаева","cz_slk"
"312","1838_216_Полежаев А.И._Арфа: Стихотворения Александра Полежаева","lt_vul"
"313","1838_216_Полежаев А.И._Арфа: Стихотворения Александра Полежаева","fi_sl"
"314","1838_217_Сушков Д.П._Стихотворения Д. Сушкова: Первая книжка","nlr"
"315","1838_217_Сушков Д.П._Стихотворения Д. Сушкова: Первая книжка","rsl"
"316","1838_217_Сушков Д.П._Стихотворения Д. Сушкова: Первая книжка","rozanov"
"317","1838_217_Сушков Д.П._Стихотворения Д. Сушкова: Первая книжка","cz_slk"
"318","1838_218_Теплова Н.С._Стихотворения Н. Тепловой. Изд. 2, умноженное","nlr"
"319","1838_218_Теплова Н.С._Стихотворения Н. Тепловой. Изд. 2, умноженное","rsl"
"320","1838_220_В. М._Стихотворения, сочиненные девицей B.М.","nlr"
"321","1838_229_NA_Фантастическое зеркало в шуточно-сатирических стихах. Соч. Г.Б.М.","nlr"
"322","1838_230_Дмитриев И.И._Басни и апологи И.И. Дмитриева","nlr"
"323","1838_230_Дмитриев И.И._Басни и апологи И.И. Дмитриева","rsl"
"324","1838_231_NA_Любовь к добродетельной деве, или Черты душевной красоты: Стихотворения, писанные в 1822 г.","nlr"
"325","1838_231_NA_Любовь к добродетельной деве, или Черты душевной красоты: Стихотворения, писанные в 1822 г.","us_harvard"
"326","1838_231_NA_Любовь к добродетельной деве, или Черты душевной красоты: Стихотворения, писанные в 1822 г.","fi_sl"
"327","1838_232_Раевич И.А._Плоды вечерних безделок, сочинение Ивана Раевича","nlr"
"328","1838_232_Раевич И.А._Плоды вечерних безделок, сочинение Ивана Раевича","rsl"
"329","1838_232_Раевич И.А._Плоды вечерних безделок, сочинение Ивана Раевича","cz_slk"
"330","1838_233_Праволамский П._Стихотворения П. Праволамского","nlr"
"331","1838_233_Праволамский П._Стихотворения П. Праволамского","rozanov"
"332","1838_234_Моствило-Головач П._Стихотворения П. Моствило-Головача","nlr"
"333","1838_237_Бакунин И.М._На все время и пора [Стихотворения]","nlr"
"334","1838_237_Бакунин И.М._На все время и пора [Стихотворения]","rsl"
"335","1838_237_Бакунин И.М._На все время и пора [Стихотворения]","cz_slk"
"336","1838_237_Бакунин И.М._На все время и пора [Стихотворения]","ee_ester"
"337","1838_237_Бакунин И.М._На все время и пора [Стихотворения]","spbgu"
"338","1838_239_А. П._Карманный песенник. Соч. А.П.","nlr"
"339","1838_246_А. П._Романсы, песни и стихотворения, или Подарок на новый год любителям и любительницам пения. Сочинение А.П.","nlr"
"340","1839_253_Леонов А._Стихотворения Алексея Леонова. 1834-1838","nlr"
"341","1839_255_Богданов Н._Стихотворения Николая Богданова","nlr"
"342","1839_255_Богданов Н._Стихотворения Николая Богданова","rsl"
"343","1839_256_Горчаков В.Н._Стихотворения Владислава Горчакова","nlr"
"344","1839_256_Горчаков В.Н._Стихотворения Владислава Горчакова","rsl"
"345","1839_256_Горчаков В.Н._Стихотворения Владислава Горчакова","rozanov"
"346","1839_256_Горчаков В.Н._Стихотворения Владислава Горчакова","us_harvard"
"347","1839_257_Демидов М.А._Ау: Стихотворения М. Демидова","nlr"
"348","1839_257_Демидов М.А._Ау: Стихотворения М. Демидова","rsl"
"349","1839_257_Демидов М.А._Ау: Стихотворения М. Демидова","rozanov"
"350","1839_257_Демидов М.А._Ау: Стихотворения М. Демидова","us_harvard"
"351","1839_259_Карманов Г._Стихотворения Г. Карманова","nlr"
"352","1839_259_Карманов Г._Стихотворения Г. Карманова","rsl"
"353","1839_262_Медведенко Н._Вадемекум. Стихотворения Н. Медведенко","nlr"
"354","1839_264_Шахова Е.Н._Стихотворения Елизаветы Шаховой","nlr"
"355","1839_264_Шахова Е.Н._Стихотворения Елизаветы Шаховой","rsl"
"356","1839_264_Шахова Е.Н._Стихотворения Елизаветы Шаховой","rozanov"
"357","1839_264_Шахова Е.Н._Стихотворения Елизаветы Шаховой","us_harvard"
"358","1839_264_Шахова Е.Н._Стихотворения Елизаветы Шаховой","cz_slk"
"359","1839_264_Шахова Е.Н._Стихотворения Елизаветы Шаховой","fi_sl"
"360","1839_271_Мягков Н.Н._Опыты в стихах Н. Мягкова","nlr"
"361","1839_271_Мягков Н.Н._Опыты в стихах Н. Мягкова","spbgu"
"362","1839_278_NA_Бородинские акростихи","nlr"
"363","1839_278_NA_Бородинские акростихи","rsl"
"364","1839_279_Раевич И.А._Досужные вечера. Сочинение Ивана Раевича","rozanov"
"365","1839_288_И. Д._Красное яичко или Светлодневный подарок москвичам : [Сб. стихотворений]","nlr"
"366","1839_289_И. Д._Блины. Соч. И. Д.: Стихотворения","nlr"
"367","1840_299_Анордист Н._Альманах на 1840 год / Н. Анордиста","nlr"
"368","1840_299_Анордист Н._Альманах на 1840 год / Н. Анордиста","rsl"
"369","1840_299_Анордист Н._Альманах на 1840 год / Н. Анордиста","fi_sl"
"370","1840_306_Демидов М.А._Дельные безделки: Стихотворения М. Демидова","nlr"
"371","1840_306_Демидов М.А._Дельные безделки: Стихотворения М. Демидова","rsl"
"372","1840_306_Демидов М.А._Дельные безделки: Стихотворения М. Демидова","rozanov"
"373","1840_306_Демидов М.А._Дельные безделки: Стихотворения М. Демидова","us_harvard"
"374","1840_306_Демидов М.А._Дельные безделки: Стихотворения М. Демидова","cz_slk"
"375","1840_306_Демидов М.А._Дельные безделки: Стихотворения М. Демидова","fi_sl"
"376","1840_307_Долгоруков А.И._Мои счастливейшие минуты в жизни: Стихотворения кн. Александра Ивановича Долгорукого","nlr"
"377","1840_307_Долгоруков А.И._Мои счастливейшие минуты в жизни: Стихотворения кн. Александра Ивановича Долгорукого","rsl"
"378","1840_307_Долгоруков А.И._Мои счастливейшие минуты в жизни: Стихотворения кн. Александра Ивановича Долгорукого","rozanov"
"379","1840_307_Долгоруков А.И._Мои счастливейшие минуты в жизни: Стихотворения кн. Александра Ивановича Долгорукого","us_harvard"
"380","1840_307_Долгоруков А.И._Мои счастливейшие минуты в жизни: Стихотворения кн. Александра Ивановича Долгорукого","fi_sl"
"381","1840_308_Лермонтов М.Ю._Стихотворения М. Лермонтова","nlr"
"382","1840_308_Лермонтов М.Ю._Стихотворения М. Лермонтова","rsl"
"383","1840_308_Лермонтов М.Ю._Стихотворения М. Лермонтова","rozanov"
"384","1840_308_Лермонтов М.Ю._Стихотворения М. Лермонтова","us_harvard"
"385","1840_308_Лермонтов М.Ю._Стихотворения М. Лермонтова","cz_slk"
"386","1840_308_Лермонтов М.Ю._Стихотворения М. Лермонтова","ee_ester"
"387","1840_309_Некрасов Н.А._Мечты и звуки. Стихотворения Н.Н.","nlr"
"388","1840_309_Некрасов Н.А._Мечты и звуки. Стихотворения Н.Н.","rsl"
"389","1840_309_Некрасов Н.А._Мечты и звуки. Стихотворения Н.Н.","rozanov"
"390","1840_309_Некрасов Н.А._Мечты и звуки. Стихотворения Н.Н.","fi_sl"
"391","1840_311_Папкевич А._Стихотворения Александра Папкевича","nlr"
"392","1840_311_Папкевич А._Стихотворения Александра Папкевича","rsl"
"393","1840_311_Папкевич А._Стихотворения Александра Папкевича","us_harvard"
"394","1840_311_Папкевич А._Стихотворения Александра Папкевича","spbgu"
"395","1840_312_Слепушкин Ф._Новые досуги Федора Слепушкина","nlr"
"396","1840_312_Слепушкин Ф._Новые досуги Федора Слепушкина","rsl"
"397","1840_312_Слепушкин Ф._Новые досуги Федора Слепушкина","rozanov"
"398","1840_312_Слепушкин Ф._Новые досуги Федора Слепушкина","us_harvard"
"399","1840_312_Слепушкин Ф._Новые досуги Федора Слепушкина","fi_sl"
"400","1840_313_А. Ф._Лирический пантеон. А.Ф.","nlr"
"401","1840_313_А. Ф._Лирический пантеон. А.Ф.","rsl"
"402","1840_313_А. Ф._Лирический пантеон. А.Ф.","rozanov"
"403","1840_313_А. Ф._Лирический пантеон. А.Ф.","us_harvard"
"404","1840_314_Филимонов П.С._Опыты П.С. Филимонова","nlr"
"405","1840_314_Филимонов П.С._Опыты П.С. Филимонова","rsl"
"406","1840_317_NA_Три песни патриота","nlr"
"407","1840_317_NA_Три песни патриота","rsl"
"408","1840_317_NA_Три песни патриота","rozanov"
"409","1840_317_NA_Три песни патриота","cz_slk"
"410","1840_317_NA_Три песни патриота","spbgu"
"411","1840_319_NA_Стихотворения Н.И.","nlr"
"412","1840_321_Саблин Е.И._Полевой цветок: Стихотворения Евгения Саблина","nlr"
"413","1840_322_Криксин_Романсы и песни. Соч. Криксина","nlr"
"414","1841_342_Любатович С._Стихотворения Спиридона Любатовича","nlr"
"415","1841_344_Ибрагимов Л._Стихотворения","nlr"
"416","1841_344_Ибрагимов Л._Стихотворения","rsl"
"417","1841_344_Ибрагимов Л._Стихотворения","rozanov"
"418","1841_344_Ибрагимов Л._Стихотворения","fi_sl"
"419","1841_345_Миньят Ю._Стихотворения воспитанника 5 кл. Виленского дворян. ин-та Юлия Миньята.","nlr"
"420","1841_345_Миньят Ю._Стихотворения воспитанника 5 кл. Виленского дворян. ин-та Юлия Миньята.","rozanov"
"421","1841_345_Миньят Ю._Стихотворения воспитанника 5 кл. Виленского дворян. ин-та Юлия Миньята.","lt_vul"
"422","1841_346_Ростопчина Е._Стихотворения графини Е. Ростопчиной","nlr"
"423","1841_346_Ростопчина Е._Стихотворения графини Е. Ростопчиной","rsl"
"424","1841_346_Ростопчина Е._Стихотворения графини Е. Ростопчиной","rozanov"
"425","1841_346_Ростопчина Е._Стихотворения графини Е. Ростопчиной","fi_sl"
"426","1841_348_Языков И._Стихотворения Ивана Языкова","nlr"
"427","1841_348_Языков И._Стихотворения Ивана Языкова","rsl"
"428","1841_348_Языков И._Стихотворения Ивана Языкова","rozanov"
"429","1841_348_Языков И._Стихотворения Ивана Языкова","fi_sl"
"430","1841_352_Соколова Т._Стихотворения: В 2 ч. Ч. 1","nlr"
"431","1841_352_Соколова Т._Стихотворения: В 2 ч. Ч. 1","cz_slk"
"432","1841_352_Соколова Т._Стихотворения: В 2 ч. Ч. 1","fi_sl"
"433","1841_353_Соколова Т._Стихотворения: В 2 ч. Ч. 2","nlr"
"434","1841_354_Демидов М._Отголоски скитальца : Стихотворения М. Демидова : В 2 отд-ниях","nlr"
"435","1841_354_Демидов М._Отголоски скитальца : Стихотворения М. Демидова : В 2 отд-ниях","rsl"
"436","1841_355_Кульман Е.Б._Полное собрание русских, немецких и итальянских стихотворений : В 3-х частях / 2-е изд","nlr"
"437","1841_356_Мандельштам Л.И._Стихотворения","nlr"
"438","1841_356_Мандельштам Л.И._Стихотворения","fi_sl"
"439","1841_361_Ваненко И._Песни русские / [Соч.] Ивана Ваненко","nlr"
"440","1841_368_Голишев Н._Духовные стихотворения Николая Голишева : Ч. 1","nlr"
"441","1841_369_В. А._Досуги уединения : [Сборник] / В. А.","nlr"
"442","1841_369_В. А._Досуги уединения : [Сборник] / В. А.","rsl"
"443","1841_369_В. А._Досуги уединения : [Сборник] / В. А.","fi_sl"
"444","1842_381_Бочаров И._Стихотворения","nlr"
"445","1842_381_Бочаров И._Стихотворения","rsl"
"446","1842_381_Бочаров И._Стихотворения","rozanov"
"447","1842_381_Бочаров И._Стихотворения","pl_buw"
"448","1842_381_Бочаров И._Стихотворения","fi_sl"
"449","1842_382_Баратынский Е._Сумерки","nlr"
"450","1842_382_Баратынский Е._Сумерки","rsl"
"451","1842_382_Баратынский Е._Сумерки","rozanov"
"452","1842_382_Баратынский Е._Сумерки","us_harvard"
"453","1842_382_Баратынский Е._Сумерки","cz_slk"
"454","1842_383_Бенедиктов В._Стихотворения. Кн. 1 / 3-е изд.","nlr"
"455","1842_383_Бенедиктов В._Стихотворения. Кн. 1 / 3-е изд.","rsl"
"456","1842_383_Бенедиктов В._Стихотворения. Кн. 1 / 3-е изд.","rozanov"
"457","1842_383_Бенедиктов В._Стихотворения. Кн. 1 / 3-е изд.","us_harvard"
"458","1842_383_Бенедиктов В._Стихотворения. Кн. 1 / 3-е изд.","pl_buw"
"459","1842_384_Грузинов И._Мечты и звуки поэзии : [Стихотворения] ","nlr"
"460","1842_384_Грузинов И._Мечты и звуки поэзии : [Стихотворения] ","rsl"
"461","1842_384_Грузинов И._Мечты и звуки поэзии : [Стихотворения] ","rozanov"
"462","1842_384_Грузинов И._Мечты и звуки поэзии : [Стихотворения] ","us_harvard"
"463","1842_384_Грузинов И._Мечты и звуки поэзии : [Стихотворения] ","fi_sl"
"464","1842_385_Майков А._Стихотворения Аполлона Майкова","nlr"
"465","1842_385_Майков А._Стихотворения Аполлона Майкова","rsl"
"466","1842_385_Майков А._Стихотворения Аполлона Майкова","rozanov"
"467","1842_385_Майков А._Стихотворения Аполлона Майкова","us_harvard"
"468","1842_385_Майков А._Стихотворения Аполлона Майкова","fi_sl"
"469","1842_386_NA_Стихотворения Старожила","nlr"
"470","1842_386_NA_Стихотворения Старожила","rsl"
"471","1842_386_NA_Стихотворения Старожила","rozanov"
"472","1842_386_NA_Стихотворения Старожила","us_harvard"
"473","1842_386_NA_Стихотворения Старожила","fi_sl"
"474","1842_387_Полежаев А._Часы выздоровления : Стихотворения А. Полежаева","nlr"
"475","1842_387_Полежаев А._Часы выздоровления : Стихотворения А. Полежаева","rsl"
"476","1842_387_Полежаев А._Часы выздоровления : Стихотворения А. Полежаева","rozanov"
"477","1842_387_Полежаев А._Часы выздоровления : Стихотворения А. Полежаева","us_harvard"
"478","1842_391_Молчанов Н._Стихотворения Николая Молчанова","nlr"
"479","1842_391_Молчанов Н._Стихотворения Николая Молчанова","rsl"
"480","1842_391_Молчанов Н._Стихотворения Николая Молчанова","us_harvard"
"481","1842_391_Молчанов Н._Стихотворения Николая Молчанова","fi_sl"
"482","1842_392_Демидов М._Вечерние досуги : Стихотворения М. Демидова : В 2 отд-ниях. ","nlr"
"483","1842_393_Демидов М._Заветные думы : Стихотворения М. Демидова : В 2 отд-ниях.","nlr"
"484","1842_394_Демидов М._Осенние цветы : Стихотворения М. Демидова : В 2 отд-ниях.","nlr"
"485","1842_395_Ступин Н._Пять стихотворений Н. Ступина. В пользу нуждающихся соотечественников.","nlr"
"486","1842_396_Воронов Н._Стихотворения Николая Воронова за 1841 год","nlr"
"487","1842_397_Н. С._Стихотворения Н.С. ","nlr"
"488","1842_397_Н. С._Стихотворения Н.С. ","fi_sl"
"489","1842_398_Скосырев К._Увраж : Стихотворения Константина Скосырева.","nlr"
"490","1842_398_Скосырев К._Увраж : Стихотворения Константина Скосырева.","fi_sl"
"491","1842_402_Алипанов Е._Военные песни : Соч. Е. Алипанова / 2-е изд.","nlr"
"492","1842_402_Алипанов Е._Военные песни : Соч. Е. Алипанова / 2-е изд.","rsl"
"493","1842_408_Градцев А._Цветы музы : [Стихотворения] / Соч. Александра Градцева","nlr"
"494","1842_408_Градцев А._Цветы музы : [Стихотворения] / Соч. Александра Градцева","rsl"
"495","1842_408_Градцев А._Цветы музы : [Стихотворения] / Соч. Александра Градцева","us_harvard"
"496","1842_412_Хрущов П._Песни правды в 1841 году от рождества Христова / Написанные Петром Хрущовым.","nlr"
"497","1842_413_Любимов Н._Стихотворения Николая Любимова","nlr"
"498","1842_413_Любимов Н._Стихотворения Николая Любимова","rsl"
"499","1842_413_Любимов Н._Стихотворения Николая Любимова","fi_sl"
"500","1842_415_Ваненко И._Звездочка: В 2 ч. / Разные сочинения Ивана Ваненко","nlr"
"501","1842_415_Ваненко И._Звездочка: В 2 ч. / Разные сочинения Ивана Ваненко","rsl"
"502","1842_415_Ваненко И._Звездочка: В 2 ч. / Разные сочинения Ивана Ваненко","fi_sl"
"503","1843_425_Милькеев Е._Стихотворения / [Соч.] Е. Милькеева.","nlr"
"504","1843_425_Милькеев Е._Стихотворения / [Соч.] Е. Милькеева.","rsl"
"505","1843_425_Милькеев Е._Стихотворения / [Соч.] Е. Милькеева.","rozanov"
"506","1843_425_Милькеев Е._Стихотворения / [Соч.] Е. Милькеева.","us_harvard"
"507","1843_425_Милькеев Е._Стихотворения / [Соч.] Е. Милькеева.","fi_sl"
"508","1843_426_Прощаков А._Стихотворения Александра Прощакова","nlr"
"509","1843_426_Прощаков А._Стихотворения Александра Прощакова","rozanov"
"510","1843_427_NA_Опечатки : [Сб. ориг. и пер. стихотворений].","nlr"
"511","1843_427_NA_Опечатки : [Сб. ориг. и пер. стихотворений].","rsl"
"512","1843_427_NA_Опечатки : [Сб. ориг. и пер. стихотворений].","rozanov"
"513","1843_427_NA_Опечатки : [Сб. ориг. и пер. стихотворений].","us_harvard"
"514","1843_427_NA_Опечатки : [Сб. ориг. и пер. стихотворений].","cz_slk"
"515","1843_427_NA_Опечатки : [Сб. ориг. и пер. стихотворений].","fi_sl"
"516","1843_428_Жмакин В._Часы досуга : Стихотворения В. Жмакина.","nlr"
"517","1843_428_Жмакин В._Часы досуга : Стихотворения В. Жмакина.","rsl"
"518","1843_429_Кара-Искандер_Стихотворения Кара-Искандера","nlr"
"519","1843_429_Кара-Искандер_Стихотворения Кара-Искандера","rsl"
"520","1843_429_Кара-Искандер_Стихотворения Кара-Искандера","fi_sl"
"521","1843_430_Колотенко Н._Стихотворения : В 2 ч / Изд. Н. Колотенко. ","nlr"
"522","1843_430_Колотенко Н._Стихотворения : В 2 ч / Изд. Н. Колотенко. ","rozanov"
"523","1843_439_Иванов Н._Религиозные песни и думы / [Соч.] Николая Иванова.","nlr"
"524","1843_439_Иванов Н._Религиозные песни и думы / [Соч.] Николая Иванова.","rsl"
"525","1843_449_Крылов И._Басни И.А. Крылова : В 9 кн.","nlr"
"526","1843_449_Крылов И._Басни И.А. Крылова : В 9 кн.","rsl"
"527","1843_449_Крылов И._Басни И.А. Крылова : В 9 кн.","rozanov"
"528","1843_449_Крылов И._Басни И.А. Крылова : В 9 кн.","us_harvard"
"529","1843_449_Крылов И._Басни И.А. Крылова : В 9 кн.","fi_sl"
"530","1844_459_Масальский К._Сочинения Константина Масальского : В 5 ч. Ч. 5: : I. Басни ; II. Мелкие стихотворения ; III. Классик и романтик ; IV. Модест Правдин, или Терпи, казак, атаман будешь","nlr"
"531","1844_459_Масальский К._Сочинения Константина Масальского : В 5 ч. Ч. 5: : I. Басни ; II. Мелкие стихотворения ; III. Классик и романтик ; IV. Модест Правдин, или Терпи, казак, атаман будешь","rsl"
"532","1844_459_Масальский К._Сочинения Константина Масальского : В 5 ч. Ч. 5: : I. Басни ; II. Мелкие стихотворения ; III. Классик и романтик ; IV. Модест Правдин, или Терпи, казак, атаман будешь","rozanov"
"533","1844_459_Масальский К._Сочинения Константина Масальского : В 5 ч. Ч. 5: : I. Басни ; II. Мелкие стихотворения ; III. Классик и романтик ; IV. Модест Правдин, или Терпи, казак, атаман будешь","us_harvard"
"534","1844_459_Масальский К._Сочинения Константина Масальского : В 5 ч. Ч. 5: : I. Басни ; II. Мелкие стихотворения ; III. Классик и романтик ; IV. Модест Правдин, или Терпи, казак, атаман будешь","cz_slk"
"535","1844_459_Масальский К._Сочинения Константина Масальского : В 5 ч. Ч. 5: : I. Басни ; II. Мелкие стихотворения ; III. Классик и романтик ; IV. Модест Правдин, или Терпи, казак, атаман будешь","fi_sl"
"536","1844_461_NA_Коммеражи : Посвящ. à ces dames / Рис. грав. на дереве бароном К. Клотом и Е. Бернардским.","nlr"
"537","1844_461_NA_Коммеражи : Посвящ. à ces dames / Рис. грав. на дереве бароном К. Клотом и Е. Бернардским.","rsl"
"538","1844_461_NA_Коммеражи : Посвящ. à ces dames / Рис. грав. на дереве бароном К. Клотом и Е. Бернардским.","rozanov"
"539","1844_461_NA_Коммеражи : Посвящ. à ces dames / Рис. грав. на дереве бароном К. Клотом и Е. Бернардским.","cz_slk"
"540","1844_462_Полонский Я.П._Гаммы : Стихотворения Я.П. Полонского.","nlr"
"541","1844_462_Полонский Я.П._Гаммы : Стихотворения Я.П. Полонского.","rsl"
"542","1844_462_Полонский Я.П._Гаммы : Стихотворения Я.П. Полонского.","rozanov"
"543","1844_462_Полонский Я.П._Гаммы : Стихотворения Я.П. Полонского.","fi_sl"
"544","1844_464_Суслов И._Эхо берегов Сосны : Стихотворения И. Суслова: В 2 ч. Ч. 1","nlr"
"545","1844_464_Суслов И._Эхо берегов Сосны : Стихотворения И. Суслова: В 2 ч. Ч. 1","rsl"
"546","1844_464_Суслов И._Эхо берегов Сосны : Стихотворения И. Суслова: В 2 ч. Ч. 1","rozanov"
"547","1844_465_Суслов И._Эхо берегов Сосны : Стихотворения И. Суслова: В 2 ч. Ч. 2","nlr"
"548","1844_465_Суслов И._Эхо берегов Сосны : Стихотворения И. Суслова: В 2 ч. Ч. 2","rsl"
"549","1844_465_Суслов И._Эхо берегов Сосны : Стихотворения И. Суслова: В 2 ч. Ч. 2","rozanov"
"550","1844_465_Суслов И._Эхо берегов Сосны : Стихотворения И. Суслова: В 2 ч. Ч. 2","fi_sl"
"551","1844_466_Хомяков А.С._24 стихотворения / [Соч.] А.С. Хомякова","nlr"
"552","1844_466_Хомяков А.С._24 стихотворения / [Соч.] А.С. Хомякова","rsl"
"553","1844_466_Хомяков А.С._24 стихотворения / [Соч.] А.С. Хомякова","rozanov"
"554","1844_466_Хомяков А.С._24 стихотворения / [Соч.] А.С. Хомякова","ee_ester"
"555","1844_467_Языков Н.М._[56] стихотворений / [Соч.] Н.М. Языкова","nlr"
"556","1844_467_Языков Н.М._[56] стихотворений / [Соч.] Н.М. Языкова","rsl"
"557","1844_467_Языков Н.М._[56] стихотворений / [Соч.] Н.М. Языкова","rozanov"
"558","1844_467_Языков Н.М._[56] стихотворений / [Соч.] Н.М. Языкова","fi_sl"
"559","1844_470_Браславский П._Стихотворения Павла Браславского.","nlr"
"560","1844_471_Анненкова В._Для избранных : Стихотворения Варвары Анненковой.","nlr"
"561","1844_471_Анненкова В._Для избранных : Стихотворения Варвары Анненковой.","rsl"
"562","1844_472_Кречетов Е._Мои досуги, или Безделки от безделья : Стихотворения Е. Кречетова.","nlr"
"563","1844_472_Кречетов Е._Мои досуги, или Безделки от безделья : Стихотворения Е. Кречетова.","rsl"
"564","1844_478_Белопашенцов В._Русская слава : Стихотворения Виссариона Белопашенцова","nlr"
"565","1844_478_Белопашенцов В._Русская слава : Стихотворения Виссариона Белопашенцова","rsl"
"566","1844_483_Охлебинин Н._Басни Николая Охлебинина : В 3 кн","nlr"
"567","1844_483_Охлебинин Н._Басни Николая Охлебинина : В 3 кн","rsl"
"568","1845_497_Адельсон З._Полночь. 1844-1845 [Текст] : [Буря]. [Стихотворения] / Cоч. З.Адельсон","nlr"
"569","1845_497_Адельсон З._Полночь. 1844-1845 [Текст] : [Буря]. [Стихотворения] / Cоч. З.Адельсон","rsl"
"570","1845_497_Адельсон З._Полночь. 1844-1845 [Текст] : [Буря]. [Стихотворения] / Cоч. З.Адельсон","rozanov"
"571","1845_498_Боде А._Литературные плоды бессонницы : [Соч.] бар. Александра Боде","nlr"
"572","1845_498_Боде А._Литературные плоды бессонницы : [Соч.] бар. Александра Боде","rozanov"
"573","1845_499_Губер Э._Стихотворения / [Соч.] Эдуарда Губера","nlr"
"574","1845_499_Губер Э._Стихотворения / [Соч.] Эдуарда Губера","rsl"
"575","1845_499_Губер Э._Стихотворения / [Соч.] Эдуарда Губера","rozanov"
"576","1845_499_Губер Э._Стихотворения / [Соч.] Эдуарда Губера","us_harvard"
"577","1845_499_Губер Э._Стихотворения / [Соч.] Эдуарда Губера","fi_sl"
"578","1845_500_Лизандер Д._Стихотворения Дмитрия фон-Лизандера","nlr"
"579","1845_500_Лизандер Д._Стихотворения Дмитрия фон-Лизандера","rsl"
"580","1845_500_Лизандер Д._Стихотворения Дмитрия фон-Лизандера","rozanov"
"581","1845_500_Лизандер Д._Стихотворения Дмитрия фон-Лизандера","us_harvard"
"582","1845_503_Филимонов В._Москва : Три песни / [Соч.] Владимира Филимонова","nlr"
"583","1845_503_Филимонов В._Москва : Три песни / [Соч.] Владимира Филимонова","rsl"
"584","1845_503_Филимонов В._Москва : Три песни / [Соч.] Владимира Филимонова","rozanov"
"585","1845_503_Филимонов В._Москва : Три песни / [Соч.] Владимира Филимонова","fi_sl"
"586","1845_504_Языков Н._Новые стихотворения Н. Языкова","nlr"
"587","1845_504_Языков Н._Новые стихотворения Н. Языкова","rsl"
"588","1845_504_Языков Н._Новые стихотворения Н. Языкова","rozanov"
"589","1845_504_Языков Н._Новые стихотворения Н. Языкова","fi_sl"
"590","1845_505_NA_Московский театрал : Куплеты И.А.","nlr"
"591","1845_505_NA_Московский театрал : Куплеты И.А.","rsl"
"592","1845_505_NA_Московский театрал : Куплеты И.А.","rozanov"
"593","1845_508_Дараган М._Заметки : Стихотворения М. Дарагана","nlr"
"594","1845_509_Штавер П._Стихотворения / [Соч.] Петра Штавера","nlr"
"595","1845_509_Штавер П._Стихотворения / [Соч.] Петра Штавера","rsl"
"596","1845_509_Штавер П._Стихотворения / [Соч.] Петра Штавера","cz_slk"
"597","1845_512_Ив-ни-со…_Весенний вечер или собрание сочинений / Соч. кн. Ив-ни-со...","nlr"
"598","1845_516_Зубов П._Стихи Платона Зубова","nlr"
"599","1846_538_Аскоченский В._Стихотворения В. Аскоченского","nlr"
"600","1846_538_Аскоченский В._Стихотворения В. Аскоченского","rsl"
"601","1846_538_Аскоченский В._Стихотворения В. Аскоченского","rozanov"
"602","1846_538_Аскоченский В._Стихотворения В. Аскоченского","fi_sl"
"603","1846_539_Григорьев А._Стихотворения Аполлона Григорьева","nlr"
"604","1846_539_Григорьев А._Стихотворения Аполлона Григорьева","rsl"
"605","1846_539_Григорьев А._Стихотворения Аполлона Григорьева","rozanov"
"606","1846_539_Григорьев А._Стихотворения Аполлона Григорьева","fi_sl"
"607","1846_540_Плещеев А._Стихотворения А. Плещеева. 1845-1846.","nlr"
"608","1846_540_Плещеев А._Стихотворения А. Плещеева. 1845-1846.","rsl"
"609","1846_540_Плещеев А._Стихотворения А. Плещеева. 1845-1846.","rozanov"
"610","1846_540_Плещеев А._Стихотворения А. Плещеева. 1845-1846.","fi_sl"
"611","1846_541_Полонский Я.П._Стихотворения 1845 года / [Соч.] Я.П. Полонского","nlr"
"612","1846_541_Полонский Я.П._Стихотворения 1845 года / [Соч.] Я.П. Полонского","rsl"
"613","1846_541_Полонский Я.П._Стихотворения 1845 года / [Соч.] Я.П. Полонского","rozanov"
"614","1846_541_Полонский Я.П._Стихотворения 1845 года / [Соч.] Я.П. Полонского","us_harvard"
"615","1846_541_Полонский Я.П._Стихотворения 1845 года / [Соч.] Я.П. Полонского","fi_sl"
"616","1846_543_NA_Сибирские мелодии","nlr"
"617","1846_543_NA_Сибирские мелодии","rsl"
"618","1846_543_NA_Сибирские мелодии","rozanov"
"619","1846_543_NA_Сибирские мелодии","fi_sl"
"620","1846_544_Н._Сочинения Н.: [Стихи]","nlr"
"621","1846_544_Н._Сочинения Н.: [Стихи]","rsl"
"622","1846_544_Н._Сочинения Н.: [Стихи]","rozanov"
"623","1846_546_Аксеновский Д._Стихотворения Д. Аксеновского, придворного мастера водоочистительных машин","nlr"
"624","1846_546_Аксеновский Д._Стихотворения Д. Аксеновского, придворного мастера водоочистительных машин","rsl"
